Iteration	Total_Loss	fm1_Loss	fm2_Loss	Lambda_hyp_1	Lambda_hyp_2	('sensor 1', 1)_alpha	('sensor 1', 1)_xi	('sensor 1', 1)_sigma	('sensor 1', 2)_alpha	('sensor 1', 2)_xi	('sensor 1', 2)_sigma
70000.0	7649.07080078125	1361.3890380859375	6287.681640625	0.31501641869544983	0.5403059124946594	53.62538146972656	16.289791107177734	0.5194298624992371	59.36116409301758	2.671588182449341	0.6233748197555542
