Iteration	Total_Loss	fm1_Loss	fm2_Loss	fm3_Loss	Lambda_hyp_1	Lambda_hyp_2	Lambda_hyp_3	('T6', 1)_alpha	('T6', 1)_xi	('T6', 1)_sigma	('T6', 2)_alpha	('T6', 2)_xi	('T6', 2)_sigma	('T6', 3)_alpha	('T6', 3)_xi	('T6', 3)_sigma
25000.0	-13453.8486328125	-3686.95166015625	-5335.390625	-4431.5068359375	2.3643009662628174	3.117332696914673	0.6542767882347107	1.18802809715271	5.139343738555908	0.004115920048207045	1.543054223060608	8.915556907653809	0.002724651014432311	2.714608907699585	19.915578842163086	0.003685801988467574
