Iteration	Total_Loss	fm1_Loss	fm2_Loss	fm3_Loss	Lambda_hyp_1	Lambda_hyp_2	Lambda_hyp_3	('NL', 1)_alpha	('NL', 1)_xi	('NL', 1)_sigma	('NL', 2)_alpha	('NL', 2)_xi	('NL', 2)_sigma	('NL', 3)_alpha	('NL', 3)_xi	('NL', 3)_sigma
45000.0	-13508.7177734375	-3688.27734375	-5373.47216796875	-4446.9677734375	2.278365135192871	3.261528491973877	0.8942658305168152	2.431440830230713	15.249960899353027	0.004176940303295851	3.1742801666259766	15.813414573669434	0.002603210974484682	3.6156327724456787	24.490558624267578	0.0038513795007020235
