Iteration	Total_Loss	fm1_Loss	fm2_Loss	fm3_Loss	Lambda_hyp_1	Lambda_hyp_2	Lambda_hyp_3	('P3', 1)_alpha	('P3', 1)_xi	('P3', 1)_sigma	('P3', 2)_alpha	('P3', 2)_xi	('P3', 2)_sigma	('P3', 3)_alpha	('P3', 3)_xi	('P3', 3)_sigma
1200.0	-10922.736328125	-3548.15087890625	-3589.26904296875	-3785.31689453125	0.9163916707038879	0.6413807272911072	0.6539030075073242	1.2551155090332031	1.8126301765441895	0.005532259587198496	1.691414713859558	1.3175063133239746	0.005947123747318983	1.9257147312164307	2.695120334625244	0.0034426236525177956
1300.0	-10966.703125	-3551.726318359375	-3613.114990234375	-3801.861328125	0.9170085191726685	0.6468105912208557	0.6495779156684875	1.245603322982788	1.8234608173370361	0.00546304602175951	1.6876206398010254	1.321251630783081	0.005940572824329138	1.931775450706482	2.774418830871582	0.0034571923315525055
1400.0	-11011.099609375	-3555.385009765625	-3638.684326171875	-3817.03076171875	0.9176521301269531	0.6526542901992798	0.6459664702415466	1.2355114221572876	1.8349149227142334	0.005390990991145372	1.683580756187439	1.3252133131027222	0.005933505482971668	1.9374231100082397	2.852386713027954	0.003470345865935087
1500.0	-11056.2255859375	-3559.09423828125	-3666.03076171875	-3831.100830078125	0.9183211922645569	0.6589288115501404	0.6428881883621216	1.2248390913009644	1.8469901084899902	0.005316456314176321	1.6792922019958496	1.3293890953063965	0.005925895180553198	1.9428867101669312	2.9291632175445557	0.003482081228867173
1600.0	-11102.3046875	-3562.826904296875	-3695.205078125	-3844.272705078125	0.9190146327018738	0.6656525731086731	0.6402148604393005	1.2135872840881348	1.859683871269226	0.005239867605268955	1.6747519969940186	1.333776593208313	0.005917709786444902	1.9483381509780884	3.004856824874878	0.003492398653179407
1700.0	-11149.4765625	-3566.552734375	-3726.267333984375	-3856.65576171875	0.9197314381599426	0.6728442907333374	0.6378527879714966	1.2017595767974854	1.8729945421218872	0.005161717999726534	1.669957160949707	1.3383733034133911	0.005908918101340532	1.953908920288086	3.079525947570801	0.003501261118799448
1800.0	-11197.837890625	-3570.235107421875	-3759.269287109375	-3868.3330078125	0.9204702377319336	0.6805238723754883	0.6357352137565613	1.189361572265625	1.8869186639785767	0.00508256908506155	1.6649060249328613	1.3431757688522339	0.005899481475353241	1.9597032070159912	3.1531832218170166	0.003509010188281536
1900.0	-11247.4453125	-3573.841552734375	-3794.26416015625	-3879.33984375	0.9212303161621094	0.6887110471725464	0.6338157057762146	1.1764014959335327	1.9014525413513184	0.005003058817237616	1.6595964431762695	1.3481802940368652	0.005889357998967171	1.9658026695251465	3.225806713104248	0.0035156223457306623
2000.0	-11298.3388671875	-3577.34033203125	-3831.2880859375	-3889.710205078125	0.9220106601715088	0.6974254250526428	0.6320642232894897	1.1628923416137695	1.9165912866592407	0.0049238963983953	1.654028058052063	1.3533810377120972	0.00587850296869874	1.97226881980896	3.297363519668579	0.0035215402022004128
2100.0	-11350.55859375	-3580.69970703125	-3870.373779296875	-3899.48486328125	0.9228109121322632	0.7066857814788818	0.6304620504379272	1.1488518714904785	1.9323269128799438	0.004845844581723213	1.648201823234558	1.3587720394134521	0.0058668628334999084	1.9791481494903564	3.3678369522094727	0.0035268908832222223
2200.0	-11404.103515625	-3583.8935546875	-3911.527587890625	-3908.68310546875	0.9236302375793457	0.7165090441703796	0.6289984583854675	1.1343042850494385	1.948656678199768	0.0047697145491838455	1.6421202421188354	1.3643455505371094	0.00585437985137105	1.986472487449646	3.4372496604919434	0.0035319540183991194
2300.0	-11459.025390625	-3586.90478515625	-3954.73046875	-3917.390625	0.924468457698822	0.7269090414047241	0.6276676654815674	1.1192799806594849	1.9655702114105225	0.004696332383900881	1.6357885599136353	1.3700920343399048	0.005840989761054516	1.9942622184753418	3.505674362182617	0.0035371556878089905
2400.0	-11515.2734375	-3589.71826171875	-3999.936279296875	-3925.61962890625	0.9253255128860474	0.7378956079483032	0.6264660358428955	1.1038188934326172	1.9830578565597534	0.0046265097334980965	1.6292144060134888	1.376001000404358	0.005826620850712061	2.0025298595428467	3.5732195377349854	0.0035421971697360277
2500.0	-11572.791015625	-3592.328125	-4047.037841796875	-3933.42529296875	0.9262019395828247	0.7494724988937378	0.6253900527954102	1.0879708528518677	2.0011091232299805	0.004561002366244793	1.6224095821380615	1.3820593357086182	0.005811190232634544	2.0112826824188232	3.6400160789489746	0.00354734412394464
2600.0	-11631.505859375	-3594.73828125	-4095.8798828125	-3940.8876953125	0.9270982146263123	0.7616353631019592	0.6244357824325562	1.0717968940734863	2.019712448120117	0.004500476643443108	1.6153899431228638	1.3882516622543335	0.005794608034193516	2.0205278396606445	3.7062065601348877	0.0035526640713214874
2700.0	-11691.224609375	-3596.95703125	-4146.22607421875	-3948.041015625	0.9280149936676025	0.7743687629699707	0.6235988140106201	1.0553702116012573	2.0388545989990234	0.004445454105734825	1.6081769466400146	1.394560694694519	0.005776772275567055	2.0302679538726807	3.7719340324401855	0.003557957010343671
2800.0	-11751.6923828125	-3599.003662109375	-4197.76416015625	-3954.925048828125	0.9289538264274597	0.7876444458961487	0.6228724122047424	1.0387803316116333	2.058522939682007	0.004396290052682161	1.6007978916168213	1.4009671211242676	0.005757566075772047	2.040503740310669	3.8373537063598633	0.0035635659005492926
2900.0	-11812.556640625	-3600.89501953125	-4250.07958984375	-3961.582275390625	0.9299159646034241	0.8014178276062012	0.6222489476203918	1.0221315622329712	2.0787012577056885	0.004353145603090525	1.5932878255844116	1.4074487686157227	0.005736862309277058	2.0512328147888184	3.9026288986206055	0.0035689843352884054
3000.0	-11873.4052734375	-3602.64892578125	-4302.669921875	-3968.086181640625	0.9309030771255493	0.8156259655952454	0.6217193603515625	1.0055477619171143	2.0993728637695312	0.004315985832363367	1.5856878757476807	1.4139821529388428	0.005714517552405596	2.062448501586914	3.9679393768310547	0.003574505914002657
3100.0	-11933.6337890625	-3604.282958984375	-4354.935546875	-3974.415283203125	0.9319166541099548	0.8301859498023987	0.621273934841156	0.9891678690910339	2.1205177307128906	0.0042845867574214935	1.578048825263977	1.4205437898635864	0.005690376274287701	2.074141263961792	4.033458709716797	0.003580144140869379
3200.0	-11992.703125	-3605.8134765625	-4406.2255859375	-3980.663818359375	0.932958722114563	0.8449952006340027	0.6209021806716919	0.9731475710868835	2.1421151161193848	0.004258565604686737	1.570424199104309	1.4271068572998047	0.005664272233843803	2.0862998962402344	4.099350452423096	0.0035855218302458525
3300.0	-12049.9375	-3607.251953125	-4455.86328125	-3986.822265625	0.9340307712554932	0.85993492603302	0.6205943822860718	0.957657516002655	2.1641414165496826	0.004237418528646231	1.5628758668899536	1.4336456060409546	0.005636027082800865	2.09891414642334	4.165744781494141	0.0035907234996557236
3400.0	-12104.7490234375	-3608.606201171875	-4503.22021484375	-3992.923095703125	0.935135006904602	0.8748760223388672	0.6203417181968689	0.9428772330284119	2.186572313308716	0.0042205569334328175	1.5554653406143188	1.4401376247406006	0.005605466663837433	2.1119778156280518	4.232726573944092	0.0035956334322690964
3500.0	-12156.623046875	-3609.88525390625	-4547.775390625	-3998.96240234375	0.9362726807594299	0.8896872997283936	0.6201369762420654	0.9289902448654175	2.2093846797943115	0.004207376390695572	1.5482527017593384	1.4465628862380981	0.005572413560003042	2.12548828125	4.300323009490967	0.0036001268308609724
3600.0	-12205.17578125	-3611.0888671875	-4589.14306640625	-4004.943359375	0.9374458193778992	0.9042444229125977	0.6199751496315002	0.9161732792854309	2.232555866241455	0.004197262693196535	1.5412923097610474	1.4529049396514893	0.0055366987362504005	2.1394479274749756	4.368508815765381	0.0036044446751475334
3700.0	-12250.2568359375	-3612.229736328125	-4627.154296875	-4010.873046875	0.938656210899353	0.9184408187866211	0.6198533177375793	0.9045866131782532	2.2560670375823975	0.00418964633718133	1.5346282720565796	1.4591526985168457	0.005498167127370834	2.1538641452789307	4.437213897705078	0.0036080400459468365
3800.0	-12291.8330078125	-3613.3095703125	-4661.791015625	-4016.732421875	0.9399058818817139	0.9321926832199097	0.6197704076766968	0.8943659663200378	2.2799041271209717	0.004184017423540354	1.5282944440841675	1.4653000831604004	0.005456673447042704	2.168748617172241	4.506343841552734	0.0036112128291279078
3900.0	-12330.01171875	-3614.333251953125	-4693.2119140625	-4022.466552734375	0.9411967992782593	0.9454420208930969	0.6197267770767212	0.8856096863746643	2.304058790206909	0.004179932177066803	1.5223116874694824	1.47134530544281	0.0054120877757668495	2.1841111183166504	4.575793266296387	0.0036141625605523586
4000.0	-12365.111328125	-3615.312255859375	-4721.67919921875	-4028.12060546875	0.9425311088562012	0.9581561088562012	0.6197230815887451	0.8783731460571289	2.3285295963287354	0.004177019000053406	1.516690731048584	1.4772917032241821	0.005364284850656986	2.1999619007110596	4.6454668045043945	0.003616801230236888
4100.0	-12397.4169921875	-3616.25146484375	-4747.515625	-4033.6494140625	0.9439111948013306	0.9703245759010315	0.6197600960731506	0.872665286064148	2.353321075439453	0.004174983594566584	1.5114325284957886	1.4831457138061523	0.005313150119036436	2.2163097858428955	4.715292453765869	0.0036189225502312183
4200.0	-12427.314453125	-3617.1591796875	-4771.07958984375	-4039.076171875	0.9453397989273071	0.9819537401199341	0.6198379993438721	0.868450403213501	2.3784453868865967	0.004173594061285257	1.5065315961837769	1.4889161586761475	0.00525856576859951	2.2331578731536865	4.785229682922363	0.003620996605604887
4300.0	-12455.158203125	-3618.04150390625	-4792.73388671875	-4044.38232421875	0.9468194842338562	0.9930621385574341	0.6199566125869751	0.865651547908783	2.4039199352264404	0.004172674845904112	1.501977801322937	1.4946144819259644	0.00520041398704052	2.2505064010620117	4.855264663696289	0.003622989868745208
4400.0	-12481.26171875	-3618.903076171875	-4812.7861328125	-4049.572509765625	0.9483533501625061	1.003675937652588	0.6201143860816956	0.8641592264175415	2.429767608642578	0.004172095097601414	1.4977588653564453	1.5002524852752686	0.005138576030731201	2.268350839614868	4.925407886505127	0.0036246248055249453
4500.0	-12505.962890625	-3619.751953125	-4831.53125	-4054.679931640625	0.9499444961547852	1.0138260126113892	0.6203093528747559	0.8638424873352051	2.456016778945923	0.0041717602871358395	1.493861198425293	1.5058432817459106	0.00507292291149497	2.286686420440674	4.9956817626953125	0.0036261831410229206
4600.0	-12529.486328125	-3620.58935546875	-4849.2470703125	-4059.650146484375	0.9515964984893799	1.023544430732727	0.6205394864082336	0.864557147026062	2.482699155807495	0.004171604756265879	1.4902714490890503	1.5113990306854248	0.005003327038139105	2.305507183074951	5.066102504730225	0.003627603407949209
4700.0	-12552.130859375	-3621.4189453125	-4866.146484375	-4064.56591796875	0.9533129334449768	1.0328627824783325	0.62080317735672	0.866158664226532	2.5098514556884766	0.004171586129814386	1.4869755506515503	1.516933798789978	0.004929655231535435	2.3248069286346436	5.136692047119141	0.003628792939707637
4800.0	-12574.0166015625	-3622.2431640625	-4882.4130859375	-4069.360595703125	0.9550978541374207	1.0418119430541992	0.6210983395576477	0.8685075640678406	2.537513256072998	0.004171671811491251	1.4839625358581543	1.522456407546997	0.0048517752438783646	2.3445780277252197	5.207447528839111	0.003629877232015133
4900.0	-12595.37890625	-3623.066162109375	-4898.2333984375	-4074.079345703125	0.9569554924964905	1.050420880317688	0.6214240789413452	0.8714730143547058	2.5657269954681396	0.004171839915215969	1.4812216758728027	1.527984380722046	0.004769554827362299	2.364816665649414	5.278368949890137	0.0036309408023953438
5000.0	-12616.28515625	-3623.885986328125	-4913.7099609375	-4078.68994140625	0.9588902592658997	1.0587157011032104	0.6217795610427856	0.8749396800994873	2.5945370197296143	0.0041720811277627945	1.4787442684173584	1.5335253477096558	0.004682873375713825	2.3855161666870117	5.3494391441345215	0.003631947562098503
5100.0	-12636.91015625	-3624.7060546875	-4928.97998046875	-4083.224609375	0.9609071016311646	1.0667197704315186	0.6221640706062317	0.8788100481033325	2.6239895820617676	0.0041723670437932014	1.4765228033065796	1.5390915870666504	0.004591622855514288	2.406670331954956	5.4206438064575195	0.003632721956819296
5200.0	-12657.2978515625	-3625.53173828125	-4944.1123046875	-4087.653564453125	0.9630107879638672	1.074453592300415	0.6225766539573669	0.8830068111419678	2.6541268825531006	0.00417269766330719	1.4745521545410156	1.5446933507919312	0.004495719913393259	2.4282724857330322	5.491968631744385	0.0036334304604679346
5300.0	-12677.548828125	-3626.3564453125	-4959.1806640625	-4092.01171875	0.965206503868103	1.0819354057312012	0.6230170726776123	0.8874706625938416	2.684988021850586	0.00417306600138545	1.4728275537490845	1.5503405332565308	0.004395122639834881	2.4503142833709717	5.56339168548584	0.0036342553794384003
5400.0	-12697.64453125	-3627.187255859375	-4974.2158203125	-4096.2412109375	0.967499315738678	1.089179515838623	0.623484194278717	0.8921568393707275	2.7166049480438232	0.0041734385304152966	1.4713470935821533	1.556041955947876	0.004289819858968258	2.472790479660034	5.634891510009766	0.003634891239926219
5500.0	-12717.6796875	-3628.0205078125	-4989.2373046875	-4100.42236328125	0.9698941707611084	1.0961980819702148	0.6239780783653259	0.8970416188240051	2.748997211456299	0.004173811059445143	1.4701093435287476	1.5618064403533936	0.004179903771728277	2.4956960678100586	5.706447124481201	0.0036354053299874067
5600.0	-12737.552734375	-3628.8583984375	-5004.2177734375	-4104.4765625	0.972396194934845	1.1029996871948242	0.6244973540306091	0.9021120667457581	2.782167911529541	0.004174180328845978	1.4691150188446045	1.5676422119140625	0.004065541084855795	2.519026756286621	5.77802038192749	0.00363609055057168
5700.0	-12757.2548828125	-3629.698486328125	-5019.11865234375	-4108.4375	0.9750099182128906	1.10958993434906	0.6250417828559875	0.9073705673217773	2.816105365753174	0.004174506291747093	1.468366265296936	1.5735561847686768	0.003947029821574688	2.5427772998809814	5.849593639373779	0.0036366719286888838
5800.0	-12776.75390625	-3630.53955078125	-5033.86474609375	-4112.35009765625	0.9777400493621826	1.1159709692001343	0.6256104707717896	0.9128240346908569	2.850778579711914	0.004174810368567705	1.4678670167922974	1.5795550346374512	0.003824837040156126	2.566941499710083	5.921166896820068	0.0036370130255818367
5900.0	-12795.80859375	-3631.377197265625	-5048.333984375	-4116.09814453125	0.9805909395217896	1.1221411228179932	0.6262010931968689	0.9184840321540833	2.8861403465270996	0.00417507765814662	1.4676223993301392	1.585644006729126	0.0036996444687247276	2.5915122032165527	5.992740154266357	0.0036376602947711945
6000.0	-12814.37109375	-3632.21044921875	-5062.359375	-4119.80078125	0.9835671782493591	1.128095269203186	0.6268126368522644	0.9243602156639099	2.9221291542053223	0.004175301641225815	1.467639446258545	1.5918279886245728	0.0035724076442420483	2.6164748668670654	6.0643134117126465	0.0036381734535098076
6100.0	-12832.177734375	-3633.03466796875	-5075.73583984375	-4123.4072265625	0.9866732954978943	1.1338239908218384	0.6274430155754089	0.9304547905921936	2.9586782455444336	0.004175487905740738	1.4679263830184937	1.598110318183899	0.003444397822022438	2.6418137550354004	6.135892868041992	0.003638940630480647
6200.0	-12849.021484375	-3633.847412109375	-5088.228515625	-4126.94482421875	0.989914059638977	1.1393153667449951	0.6280891299247742	0.9367684721946716	2.9957144260406494	0.004175643436610699	1.468492865562439	1.6044933795928955	0.0033172587864100933	2.667509078979492	6.2075371742248535	0.003639479633420706
6300.0	-12864.64453125	-3634.646484375	-5099.59521484375	-4130.40283203125	0.9932947158813477	1.1445541381835938	0.6287484169006348	0.9432860612869263	3.033169984817505	0.0041757915169000626	1.469349980354309	1.6109793186187744	0.003193007316440344	2.6935365200042725	6.279290676116943	0.0036403443664312363
6400.0	-12878.8046875	-3635.4296875	-5109.599609375	-4133.77490234375	0.996821403503418	1.1495243310928345	0.6294185519218445	0.9499889016151428	3.0709846019744873	0.004175947979092598	1.4705088138580322	1.617569923400879	0.0030739952344447374	2.7198705673217773	6.351197242736816	0.0036408393643796444
6500.0	-12891.369140625	-3636.194091796875	-5118.07080078125	-4137.10498046875	1.000500202178955	1.1542121171951294	0.630095899105072	0.9568478465080261	3.1091091632843018	0.004176124930381775	1.4719778299331665	1.624267816543579	0.0029627869371324778	2.746488094329834	6.4232988357543945	0.003641570918262005
6600.0	-12902.259765625	-3636.94140625	-5124.9384765625	-4140.38037109375	1.0043386220932007	1.1586090326309204	0.6307803392410278	0.9638258218765259	3.1475107669830322	0.004176316317170858	1.4737634658813477	1.631077766418457	0.002861911430954933	2.773365020751953	6.495633602142334	0.003642447991296649
6700.0	-12911.51171875	-3637.66845703125	-5130.27197265625	-4143.57080078125	1.0083450078964233	1.1627150774002075	0.6314678192138672	0.9708889126777649	3.1861684322357178	0.004176556598395109	1.4758683443069458	1.6380071640014648	0.0027735421899706125	2.8004837036132812	6.56822395324707	0.0036434095818549395
6800.0	-12919.345703125	-3638.37939453125	-5134.25830078125	-4146.70849609375	1.0125277042388916	1.1665436029434204	0.6321588158607483	0.9780027866363525	3.2250773906707764	0.004176843911409378	1.4782897233963013	1.6450685262680054	0.002699144883081317	2.8278231620788574	6.641087055206299	0.0036442833952605724
6900.0	-12926.078125	-3639.071044921875	-5137.1943359375	-4149.81298828125	1.0168969631195068	1.1701213121414185	0.6328502297401428	0.9851321578025818	3.264246702194214	0.004177178256213665	1.4810190200805664	1.6522786617279053	0.0026392012368887663	2.8553664684295654	6.714229106903076	0.00364504661411047
7000.0	-12932.00390625	-3639.74609375	-5139.37646484375	-4152.880859375	1.0214629173278809	1.1734877824783325	0.6335448026657104	0.9922425746917725	3.3036997318267822	0.004177564289420843	1.4840399026870728	1.6596591472625732	0.002593136392533779	2.883096694946289	6.78765344619751	0.003645663382485509
7100.0	-12937.3544921875	-3640.40966796875	-5141.0888671875	-4155.8564453125	1.0262365341186523	1.1766884326934814	0.6342403292655945	0.9992989897727966	3.3434722423553467	0.004178010858595371	1.4873361587524414	1.667232871055603	0.00255948887206614	2.911001682281494	6.861354827880859	0.003646447788923979
7200.0	-12942.38671875	-3641.060546875	-5142.541015625	-4158.78515625	1.0312302112579346	1.1797713041305542	0.6349363327026367	1.006278157234192	3.3836145401000977	0.004178520757704973	1.4908908605575562	1.6750239133834839	0.002536250278353691	2.9390709400177	6.935323715209961	0.0036472075153142214
7300.0	-12947.2314453125	-3641.70166015625	-5143.8564453125	-4161.6728515625	1.036456823348999	1.1827818155288696	0.635633647441864	1.0131555795669556	3.4241909980773926	0.004179087933152914	1.4946882724761963	1.6830556392669678	0.0025212110485881567	2.9672980308532715	7.009543418884277	0.003648280631750822
7400.0	-12951.9755859375	-3642.33544921875	-5145.12841796875	-4164.51171875	1.041930079460144	1.1857562065124512	0.6363310217857361	1.0199028253555298	3.465282917022705	0.004179713781923056	1.4987162351608276	1.6913478374481201	0.00251230550929904	2.9956729412078857	7.084000587463379	0.0036492475774139166
7500.0	-12956.6572265625	-3642.963623046875	-5146.390625	-4167.302734375	1.0476641654968262	1.1887264251708984	0.6370312571525574	1.0264885425567627	3.5069899559020996	0.004180402960628271	1.5029652118682861	1.699918270111084	0.0025077611207962036	3.024193286895752	7.1586737632751465	0.003649977035820484
7600.0	-12961.298828125	-3643.59033203125	-5147.6572265625	-4170.05078125	1.0536746978759766	1.1917163133621216	0.6377336978912354	1.0328915119171143	3.5494308471679688	0.004181150812655687	1.5074312686920166	1.7087817192077637	0.002506186021491885	3.0528676509857178	7.233529567718506	0.003650988219305873
7700.0	-12965.9287109375	-3644.220458984375	-5148.95166015625	-4172.7568359375	1.0599781274795532	1.1947413682937622	0.6384393572807312	1.0390822887420654	3.5927493572235107	0.004181953612715006	1.512111783027649	1.7179510593414307	0.002506532473489642	3.081700086593628	7.308537006378174	0.0036515973042696714
7800.0	-12970.5048828125	-3644.85693359375	-5150.26171875	-4175.3857421875	1.066590428352356	1.1978141069412231	0.6391499638557434	1.0450292825698853	3.6371114253997803	0.004182823933660984	1.5170058012008667	1.7274372577667236	0.002508078468963504	3.110708236694336	7.383652687072754	0.003652298590168357
7900.0	-12975.080078125	-3645.505615234375	-5151.591796875	-4177.98193359375	1.0735297203063965	1.2009422779083252	0.6398676037788391	1.0507090091705322	3.6827080249786377	0.0041837445460259914	1.5221142768859863	1.7372500896453857	0.0025103369262069464	3.1399102210998535	7.458834171295166	0.0036530315410345793
8000.0	-12979.59765625	-3646.171875	-5152.9326171875	-4180.49267578125	1.080814242362976	1.2041324377059937	0.6405929327011108	1.0560994148254395	3.7297523021698	0.004184711258858442	1.527441382408142	1.747397541999817	0.0025129765272140503	3.1693263053894043	7.534031391143799	0.003653895342722535
8100.0	-12984.1201171875	-3646.8583984375	-5154.31298828125	-4182.9482421875	1.0884628295898438	1.2073897123336792	0.6413286924362183	1.0611859560012817	3.778477668762207	0.0041857133619487286	1.532988429069519	1.7578883171081543	0.0025158023927360773	3.1989810466766357	7.609228610992432	0.0036546974442899227
8200.0	-12988.62109375	-3647.57470703125	-5155.703125	-4185.34375	1.0964934825897217	1.2107179164886475	0.642073929309845	1.0659674406051636	3.829120397567749	0.004186724778264761	1.5387585163116455	1.7687299251556396	0.0025186738930642605	3.228896379470825	7.684370040893555	0.003655599430203438
8300.0	-12993.158203125	-3648.323974609375	-5157.11279296875	-4187.72119140625	1.104925274848938	1.2141207456588745	0.6428313851356506	1.0704714059829712	3.8819005489349365	0.004187718499451876	1.5447531938552856	1.7799301147460938	0.0025215488858520985	3.2590878009796143	7.759449481964111	0.003656437387689948
8400.0	-12997.666015625	-3649.111328125	-5158.5458984375	-4190.00927734375	1.1137751340866089	1.2176016569137573	0.6436000466346741	1.0747556686401367	3.936992883682251	0.004188657272607088	1.5509759187698364	1.7914952039718628	0.0025243728887289762	3.2895705699920654	7.834451675415039	0.0036572322715073824
8500.0	-13002.2216796875	-3649.93994140625	-5159.984375	-4192.2978515625	1.123058795928955	1.2211639881134033	0.6443799138069153	1.078917145729065	3.994500160217285	0.004189496394246817	1.5574301481246948	1.8034311532974243	0.0025271312333643436	3.3203518390655518	7.909382343292236	0.003657720983028412
8600.0	-13006.6875	-3650.81103515625	-5161.4541015625	-4194.42138671875	1.1327885389328003	1.2248114347457886	0.6451696753501892	1.083093285560608	4.054401397705078	0.0041901832446455956	1.564116358757019	1.8157449960708618	0.0025298071559518576	3.351435899734497	7.984251499176025	0.003659148933365941
8700.0	-13011.2041015625	-3651.71630859375	-5162.931640625	-4196.5556640625	1.1429758071899414	1.2285478115081787	0.6459694504737854	1.0874559879302979	4.1165385246276855	0.004190672188997269	1.5710370540618896	1.8284423351287842	0.0025324001908302307	3.3828182220458984	8.059080123901367	0.0036600055173039436
8800.0	-13015.75390625	-3652.649169921875	-5164.4306640625	-4198.67333984375	1.153629183769226	1.2323766946792603	0.6467776894569397	1.0921781063079834	4.180621147155762	0.004190921783447266	1.5781933069229126	1.8415299654006958	0.0025349194183945656	3.4144959449768066	8.133848190307617	0.003660864196717739
8900.0	-13020.26953125	-3653.606201171875	-5165.943359375	-4200.7197265625	1.1647568941116333	1.236302137374878	0.6475921273231506	1.0973989963531494	4.246249198913574	0.00419094180688262	1.5855841636657715	1.8550115823745728	0.002537350170314312	3.446451187133789	8.208645820617676	0.003661595517769456
9000.0	-13024.7353515625	-3654.569580078125	-5167.466796875	-4202.69921875	1.1763688325881958	1.2403292655944824	0.6484106779098511	1.1032049655914307	4.312967777252197	0.0041907536797225475	1.5932106971740723	1.868895173072815	0.0025397103745490313	3.478672981262207	8.283509254455566	0.003662551986053586
9100.0	-13029.205078125	-3655.531494140625	-5169.00048828125	-4204.67236328125	1.1884760856628418	1.244462490081787	0.6492323279380798	1.1096042394638062	4.380321979522705	0.00419037789106369	1.601071834564209	1.8831862211227417	0.0025419865269213915	3.5111496448516846	8.358434677124023	0.003663494484499097
9200.0	-13033.64453125	-3656.48046875	-5170.5498046875	-4206.6142578125	1.201094150543213	1.248706579208374	0.6500548720359802	1.1165454387664795	4.44790506362915	0.004189870785921812	1.609168529510498	1.8978904485702515	0.0025442037731409073	3.5438625812530518	8.433451652526855	0.003664406482130289
9300.0	-13037.984375	-3657.4091796875	-5172.111328125	-4208.4638671875	1.2142423391342163	1.2530673742294312	0.6508768200874329	1.1239246129989624	4.515384197235107	0.00418926402926445	1.6174969673156738	1.913015604019165	0.0025463460478931665	3.5767855644226074	8.5086030960083	0.0036657950840890408
