Iteration	Total_Loss	fm1_Loss	fm2_Loss	Lambda_hyp_1	Lambda_hyp_2	(1, 'sensor 2', 1)_alpha	(1, 'sensor 2', 1)_xi	(1, 'sensor 2', 1)_sigma	(2, 'sensor 2', 1)_alpha	(2, 'sensor 2', 1)_xi	(2, 'sensor 2', 1)_sigma	(3, 'sensor 2', 1)_alpha	(3, 'sensor 2', 1)_xi	(3, 'sensor 2', 1)_sigma	(4, 'sensor 2', 1)_alpha	(4, 'sensor 2', 1)_xi	(4, 'sensor 2', 1)_sigma	(5, 'sensor 2', 1)_alpha	(5, 'sensor 2', 1)_xi	(5, 'sensor 2', 1)_sigma	(6, 'sensor 2', 1)_alpha	(6, 'sensor 2', 1)_xi	(6, 'sensor 2', 1)_sigma	(7, 'sensor 2', 1)_alpha	(7, 'sensor 2', 1)_xi	(7, 'sensor 2', 1)_sigma	(8, 'sensor 2', 1)_alpha	(8, 'sensor 2', 1)_xi	(8, 'sensor 2', 1)_sigma	(9, 'sensor 2', 1)_alpha	(9, 'sensor 2', 1)_xi	(9, 'sensor 2', 1)_sigma	(10, 'sensor 2', 1)_alpha	(10, 'sensor 2', 1)_xi	(10, 'sensor 2', 1)_sigma	(11, 'sensor 2', 1)_alpha	(11, 'sensor 2', 1)_xi	(11, 'sensor 2', 1)_sigma	(12, 'sensor 2', 1)_alpha	(12, 'sensor 2', 1)_xi	(12, 'sensor 2', 1)_sigma	(13, 'sensor 2', 1)_alpha	(13, 'sensor 2', 1)_xi	(13, 'sensor 2', 1)_sigma	(14, 'sensor 2', 1)_alpha	(14, 'sensor 2', 1)_xi	(14, 'sensor 2', 1)_sigma	(15, 'sensor 2', 1)_alpha	(15, 'sensor 2', 1)_xi	(15, 'sensor 2', 1)_sigma	(16, 'sensor 2', 1)_alpha	(16, 'sensor 2', 1)_xi	(16, 'sensor 2', 1)_sigma	(17, 'sensor 2', 1)_alpha	(17, 'sensor 2', 1)_xi	(17, 'sensor 2', 1)_sigma	(18, 'sensor 2', 1)_alpha	(18, 'sensor 2', 1)_xi	(18, 'sensor 2', 1)_sigma	(19, 'sensor 2', 1)_alpha	(19, 'sensor 2', 1)_xi	(19, 'sensor 2', 1)_sigma	(20, 'sensor 2', 1)_alpha	(20, 'sensor 2', 1)_xi	(20, 'sensor 2', 1)_sigma	(21, 'sensor 2', 1)_alpha	(21, 'sensor 2', 1)_xi	(21, 'sensor 2', 1)_sigma	(22, 'sensor 2', 1)_alpha	(22, 'sensor 2', 1)_xi	(22, 'sensor 2', 1)_sigma	(23, 'sensor 2', 1)_alpha	(23, 'sensor 2', 1)_xi	(23, 'sensor 2', 1)_sigma	(24, 'sensor 2', 1)_alpha	(24, 'sensor 2', 1)_xi	(24, 'sensor 2', 1)_sigma	(25, 'sensor 2', 1)_alpha	(25, 'sensor 2', 1)_xi	(25, 'sensor 2', 1)_sigma	(26, 'sensor 2', 1)_alpha	(26, 'sensor 2', 1)_xi	(26, 'sensor 2', 1)_sigma	(27, 'sensor 2', 1)_alpha	(27, 'sensor 2', 1)_xi	(27, 'sensor 2', 1)_sigma	(28, 'sensor 2', 1)_alpha	(28, 'sensor 2', 1)_xi	(28, 'sensor 2', 1)_sigma	(29, 'sensor 2', 1)_alpha	(29, 'sensor 2', 1)_xi	(29, 'sensor 2', 1)_sigma	(30, 'sensor 2', 1)_alpha	(30, 'sensor 2', 1)_xi	(30, 'sensor 2', 1)_sigma	(31, 'sensor 2', 1)_alpha	(31, 'sensor 2', 1)_xi	(31, 'sensor 2', 1)_sigma	(32, 'sensor 2', 1)_alpha	(32, 'sensor 2', 1)_xi	(32, 'sensor 2', 1)_sigma	(33, 'sensor 2', 1)_alpha	(33, 'sensor 2', 1)_xi	(33, 'sensor 2', 1)_sigma	(34, 'sensor 2', 1)_alpha	(34, 'sensor 2', 1)_xi	(34, 'sensor 2', 1)_sigma	(35, 'sensor 2', 1)_alpha	(35, 'sensor 2', 1)_xi	(35, 'sensor 2', 1)_sigma	(36, 'sensor 2', 1)_alpha	(36, 'sensor 2', 1)_xi	(36, 'sensor 2', 1)_sigma	(37, 'sensor 2', 1)_alpha	(37, 'sensor 2', 1)_xi	(37, 'sensor 2', 1)_sigma	(38, 'sensor 2', 1)_alpha	(38, 'sensor 2', 1)_xi	(38, 'sensor 2', 1)_sigma	(39, 'sensor 2', 1)_alpha	(39, 'sensor 2', 1)_xi	(39, 'sensor 2', 1)_sigma	(40, 'sensor 2', 1)_alpha	(40, 'sensor 2', 1)_xi	(40, 'sensor 2', 1)_sigma	(41, 'sensor 2', 1)_alpha	(41, 'sensor 2', 1)_xi	(41, 'sensor 2', 1)_sigma	(42, 'sensor 2', 1)_alpha	(42, 'sensor 2', 1)_xi	(42, 'sensor 2', 1)_sigma	(43, 'sensor 2', 1)_alpha	(43, 'sensor 2', 1)_xi	(43, 'sensor 2', 1)_sigma	(44, 'sensor 2', 1)_alpha	(44, 'sensor 2', 1)_xi	(44, 'sensor 2', 1)_sigma	(45, 'sensor 2', 1)_alpha	(45, 'sensor 2', 1)_xi	(45, 'sensor 2', 1)_sigma	(46, 'sensor 2', 1)_alpha	(46, 'sensor 2', 1)_xi	(46, 'sensor 2', 1)_sigma	(47, 'sensor 2', 1)_alpha	(47, 'sensor 2', 1)_xi	(47, 'sensor 2', 1)_sigma	(48, 'sensor 2', 1)_alpha	(48, 'sensor 2', 1)_xi	(48, 'sensor 2', 1)_sigma	(49, 'sensor 2', 1)_alpha	(49, 'sensor 2', 1)_xi	(49, 'sensor 2', 1)_sigma	(50, 'sensor 2', 1)_alpha	(50, 'sensor 2', 1)_xi	(50, 'sensor 2', 1)_sigma	(61, 'sensor 2', 2)_alpha	(61, 'sensor 2', 2)_xi	(61, 'sensor 2', 2)_sigma	(62, 'sensor 2', 2)_alpha	(62, 'sensor 2', 2)_xi	(62, 'sensor 2', 2)_sigma	(63, 'sensor 2', 2)_alpha	(63, 'sensor 2', 2)_xi	(63, 'sensor 2', 2)_sigma	(64, 'sensor 2', 2)_alpha	(64, 'sensor 2', 2)_xi	(64, 'sensor 2', 2)_sigma	(65, 'sensor 2', 2)_alpha	(65, 'sensor 2', 2)_xi	(65, 'sensor 2', 2)_sigma	(66, 'sensor 2', 2)_alpha	(66, 'sensor 2', 2)_xi	(66, 'sensor 2', 2)_sigma	(67, 'sensor 2', 2)_alpha	(67, 'sensor 2', 2)_xi	(67, 'sensor 2', 2)_sigma	(68, 'sensor 2', 2)_alpha	(68, 'sensor 2', 2)_xi	(68, 'sensor 2', 2)_sigma	(69, 'sensor 2', 2)_alpha	(69, 'sensor 2', 2)_xi	(69, 'sensor 2', 2)_sigma	(70, 'sensor 2', 2)_alpha	(70, 'sensor 2', 2)_xi	(70, 'sensor 2', 2)_sigma	(71, 'sensor 2', 2)_alpha	(71, 'sensor 2', 2)_xi	(71, 'sensor 2', 2)_sigma	(72, 'sensor 2', 2)_alpha	(72, 'sensor 2', 2)_xi	(72, 'sensor 2', 2)_sigma	(73, 'sensor 2', 2)_alpha	(73, 'sensor 2', 2)_xi	(73, 'sensor 2', 2)_sigma	(74, 'sensor 2', 2)_alpha	(74, 'sensor 2', 2)_xi	(74, 'sensor 2', 2)_sigma	(75, 'sensor 2', 2)_alpha	(75, 'sensor 2', 2)_xi	(75, 'sensor 2', 2)_sigma	(76, 'sensor 2', 2)_alpha	(76, 'sensor 2', 2)_xi	(76, 'sensor 2', 2)_sigma	(77, 'sensor 2', 2)_alpha	(77, 'sensor 2', 2)_xi	(77, 'sensor 2', 2)_sigma	(78, 'sensor 2', 2)_alpha	(78, 'sensor 2', 2)_xi	(78, 'sensor 2', 2)_sigma	(79, 'sensor 2', 2)_alpha	(79, 'sensor 2', 2)_xi	(79, 'sensor 2', 2)_sigma	(80, 'sensor 2', 2)_alpha	(80, 'sensor 2', 2)_xi	(80, 'sensor 2', 2)_sigma	(81, 'sensor 2', 2)_alpha	(81, 'sensor 2', 2)_xi	(81, 'sensor 2', 2)_sigma	(82, 'sensor 2', 2)_alpha	(82, 'sensor 2', 2)_xi	(82, 'sensor 2', 2)_sigma	(83, 'sensor 2', 2)_alpha	(83, 'sensor 2', 2)_xi	(83, 'sensor 2', 2)_sigma	(84, 'sensor 2', 2)_alpha	(84, 'sensor 2', 2)_xi	(84, 'sensor 2', 2)_sigma	(85, 'sensor 2', 2)_alpha	(85, 'sensor 2', 2)_xi	(85, 'sensor 2', 2)_sigma	(86, 'sensor 2', 2)_alpha	(86, 'sensor 2', 2)_xi	(86, 'sensor 2', 2)_sigma	(87, 'sensor 2', 2)_alpha	(87, 'sensor 2', 2)_xi	(87, 'sensor 2', 2)_sigma	(88, 'sensor 2', 2)_alpha	(88, 'sensor 2', 2)_xi	(88, 'sensor 2', 2)_sigma	(89, 'sensor 2', 2)_alpha	(89, 'sensor 2', 2)_xi	(89, 'sensor 2', 2)_sigma	(90, 'sensor 2', 2)_alpha	(90, 'sensor 2', 2)_xi	(90, 'sensor 2', 2)_sigma	(91, 'sensor 2', 2)_alpha	(91, 'sensor 2', 2)_xi	(91, 'sensor 2', 2)_sigma	(92, 'sensor 2', 2)_alpha	(92, 'sensor 2', 2)_xi	(92, 'sensor 2', 2)_sigma	(93, 'sensor 2', 2)_alpha	(93, 'sensor 2', 2)_xi	(93, 'sensor 2', 2)_sigma	(94, 'sensor 2', 2)_alpha	(94, 'sensor 2', 2)_xi	(94, 'sensor 2', 2)_sigma	(95, 'sensor 2', 2)_alpha	(95, 'sensor 2', 2)_xi	(95, 'sensor 2', 2)_sigma	(96, 'sensor 2', 2)_alpha	(96, 'sensor 2', 2)_xi	(96, 'sensor 2', 2)_sigma	(97, 'sensor 2', 2)_alpha	(97, 'sensor 2', 2)_xi	(97, 'sensor 2', 2)_sigma	(98, 'sensor 2', 2)_alpha	(98, 'sensor 2', 2)_xi	(98, 'sensor 2', 2)_sigma	(99, 'sensor 2', 2)_alpha	(99, 'sensor 2', 2)_xi	(99, 'sensor 2', 2)_sigma	(100, 'sensor 2', 2)_alpha	(100, 'sensor 2', 2)_xi	(100, 'sensor 2', 2)_sigma	(101, 'sensor 2', 2)_alpha	(101, 'sensor 2', 2)_xi	(101, 'sensor 2', 2)_sigma	(102, 'sensor 2', 2)_alpha	(102, 'sensor 2', 2)_xi	(102, 'sensor 2', 2)_sigma	(103, 'sensor 2', 2)_alpha	(103, 'sensor 2', 2)_xi	(103, 'sensor 2', 2)_sigma	(104, 'sensor 2', 2)_alpha	(104, 'sensor 2', 2)_xi	(104, 'sensor 2', 2)_sigma	(105, 'sensor 2', 2)_alpha	(105, 'sensor 2', 2)_xi	(105, 'sensor 2', 2)_sigma	(106, 'sensor 2', 2)_alpha	(106, 'sensor 2', 2)_xi	(106, 'sensor 2', 2)_sigma	(107, 'sensor 2', 2)_alpha	(107, 'sensor 2', 2)_xi	(107, 'sensor 2', 2)_sigma	(108, 'sensor 2', 2)_alpha	(108, 'sensor 2', 2)_xi	(108, 'sensor 2', 2)_sigma	(109, 'sensor 2', 2)_alpha	(109, 'sensor 2', 2)_xi	(109, 'sensor 2', 2)_sigma	(110, 'sensor 2', 2)_alpha	(110, 'sensor 2', 2)_xi	(110, 'sensor 2', 2)_sigma
70000.0	2336.40966796875	1082.364013671875	1254.045654296875	1.7231398820877075	1.0721220970153809	195.99746704101562	12.593069076538086	0.8220441937446594	156.36361694335938	15.705591201782227	0.7567039728164673	198.04412841796875	12.418251991271973	0.6672563552856445	164.25131225585938	13.873394966125488	0.6045183539390564	184.97207641601562	12.914238929748535	0.571475625038147	183.31541442871094	13.228282928466797	0.6751781702041626	188.79959106445312	12.423381805419922	0.7695817351341248	197.85726928710938	12.500532150268555	0.7007752656936646	184.48484802246094	13.269259452819824	0.5202707648277283	188.38754272460938	13.195374488830566	0.454749196767807	164.20562744140625	13.675657272338867	0.7488462328910828	191.18357849121094	12.365538597106934	0.7176132202148438	168.9127960205078	14.388389587402344	0.8324031233787537	182.9954376220703	13.281599998474121	0.5431756377220154	197.69790649414062	12.013787269592285	0.6291725635528564	182.39942932128906	12.551037788391113	0.7985941171646118	183.84201049804688	13.549860000610352	0.8595289587974548	173.76431274414062	13.284305572509766	0.6383004188537598	189.43890380859375	13.19642162322998	0.6221672892570496	183.59315490722656	13.221426963806152	0.6418081521987915	188.13636779785156	12.737308502197266	0.49855053424835205	162.54518127441406	15.08817195892334	0.7552565932273865	207.96649169921875	12.072806358337402	0.7330414652824402	227.0869598388672	12.121935844421387	0.818111777305603	178.6149139404297	13.058890342712402	0.8091936111450195	193.8085479736328	13.690375328063965	0.7068173885345459	183.03103637695312	12.962825775146484	0.6973304152488708	188.58656311035156	12.798524856567383	0.8934004306793213	180.17135620117188	12.879312515258789	0.5491904020309448	185.24266052246094	12.874614715576172	0.5866228342056274	183.4175262451172	13.812807083129883	0.6325439810752869	186.44053649902344	12.444003105163574	0.6630814075469971	207.60693359375	11.573714256286621	0.4732944369316101	178.3238525390625	14.186491966247559	0.5981865525245667	180.90963745117188	13.580612182617188	0.6923090815544128	178.14108276367188	13.83259391784668	0.7537701725959778	200.65635681152344	12.823007583618164	0.4388442635536194	169.38209533691406	13.909878730773926	0.3826972246170044	175.08984375	13.574930191040039	0.7153245806694031	179.94851684570312	13.651692390441895	0.5690491795539856	207.9696044921875	12.008008003234863	0.7207388281822205	171.42556762695312	12.564078330993652	0.746786892414093	193.85589599609375	12.541983604431152	0.4341568350791931	170.8950958251953	13.5593843460083	0.730694591999054	198.13536071777344	12.853075981140137	0.6469162106513977	196.22328186035156	13.036532402038574	0.813551664352417	180.08578491210938	13.306381225585938	0.6143681406974792	197.7031707763672	13.407113075256348	0.5349258184432983	195.85040283203125	12.62899112701416	0.7570679187774658	188.5015869140625	13.316497802734375	0.5834944844245911	265.52728271484375	10.994264602661133	0.6287115216255188	214.57861328125	13.594568252563477	0.46536505222320557	237.44223022460938	13.014318466186523	0.5612057447433472	241.46633911132812	13.081355094909668	0.5589978098869324	209.2501678466797	14.450262069702148	0.5337998867034912	270.697998046875	11.275915145874023	0.35661929845809937	275.6449890136719	11.463930130004883	0.4684113562107086	232.37628173828125	12.904369354248047	0.427280992269516	276.0078125	12.633550643920898	0.37508726119995117	212.61520385742188	15.602002143859863	0.5294085741043091	266.0791320800781	12.076601028442383	0.5098337531089783	217.73513793945312	14.185637474060059	0.34305596351623535	194.51300048828125	15.605571746826172	0.4468759298324585	233.8640899658203	13.39441204071045	0.570334255695343	225.75442504882812	14.25186824798584	0.4266248345375061	302.2303771972656	10.944903373718262	0.3719770014286041	189.46224975585938	17.182025909423828	0.5099929571151733	203.8879852294922	16.553709030151367	0.47378310561180115	217.60763549804688	13.556735038757324	0.5047783255577087	222.1405487060547	14.186927795410156	0.47430211305618286	248.0399169921875	11.986650466918945	0.4447820484638214	260.40960693359375	12.236372947692871	0.525240421295166	235.954345703125	12.094730377197266	0.46757635474205017	223.46315002441406	15.262219429016113	0.5941078066825867	226.2575225830078	12.628705978393555	0.4733802080154419	198.90179443359375	15.206972122192383	0.5087568163871765	234.80564880371094	13.829611778259277	0.407952219247818	243.57717895507812	13.820591926574707	0.44040241837501526	222.404296875	13.159439086914062	0.40091413259506226	255.81320190429688	12.647418975830078	0.4412340819835663	240.3924102783203	12.704475402832031	0.508118748664856	241.8201904296875	13.218002319335938	0.4583352208137512	195.35926818847656	15.81196117401123	0.5470848679542542	275.9566345214844	11.0523099899292	0.5163942575454712	239.62054443359375	12.8132905960083	0.4845612943172455	210.41952514648438	15.412310600280762	0.5854899287223816	267.0487060546875	12.612363815307617	0.4314737021923065	202.99517822265625	15.193757057189941	0.4815198481082916	223.22662353515625	13.92553997039795	0.41622960567474365	261.2209777832031	10.340572357177734	0.4258540868759155	264.6210021972656	10.749887466430664	0.554207980632782	213.4938201904297	14.303539276123047	0.5528284907341003	219.09698486328125	13.763839721679688	0.46093815565109253	217.13150024414062	13.580117225646973	0.47526416182518005	248.21539306640625	13.174723625183105	0.4601266384124756	204.4226837158203	13.053631782531738	0.5222522020339966	231.66958618164062	13.947982788085938	0.5471678376197815	248.7418670654297	13.617866516113281	0.44613614678382874	266.7887878417969	12.116519927978516	0.5487443208694458	234.86952209472656	14.287662506103516	0.576187014579773
