Iteration	Total_Loss	fm1_Loss	fm2_Loss	fm3_Loss	Lambda_hyp_1	Lambda_hyp_2	Lambda_hyp_3	('T42', 1)_alpha	('T42', 1)_xi	('T42', 1)_sigma	('T42', 2)_alpha	('T42', 2)_xi	('T42', 2)_sigma	('T42', 3)_alpha	('T42', 3)_xi	('T42', 3)_sigma
1500.0	-13625.658203125	-3874.60009765625	-5669.28125	-4081.77783203125	0.6840315461158752	0.9473288059234619	0.6457553505897522	1.171518087387085	1.3720608949661255	0.0043305582366883755	1.0896857976913452	1.8861061334609985	0.004956476390361786	1.1842111349105835	1.5968343019485474	0.005918366834521294
1600.0	-13644.7998046875	-3877.5478515625	-5681.42431640625	-4085.8271484375	0.6868570446968079	0.9476453065872192	0.6444533467292786	1.1512140035629272	1.3868976831436157	0.004348978865891695	1.0894767045974731	1.8864351511001587	0.004838647786527872	1.1779049634933472	1.6056643724441528	0.005906444508582354
1700.0	-13664.5625	-3880.465087890625	-5694.09716796875	-4089.99951171875	0.6895250678062439	0.9479732513427734	0.6431286931037903	1.1302480697631836	1.4021283388137817	0.004365503787994385	1.0892590284347534	1.8867865800857544	0.004714390262961388	1.1716172695159912	1.6149150133132935	0.005893743131309748
1800.0	-13684.873046875	-3883.347900390625	-5707.240234375	-4094.284912109375	0.692077100276947	0.9483104944229126	0.6417879462242126	1.1086715459823608	1.417730689048767	0.004380353260785341	1.089032530784607	1.8871605396270752	0.004583950154483318	1.1654025316238403	1.6245864629745483	0.005880232900381088
1900.0	-13705.59375	-3886.191650390625	-5720.72265625	-4098.67919921875	0.6945479512214661	0.9486548900604248	0.6404393911361694	1.086550235748291	1.4336873292922974	0.004393813665956259	1.0887967348098755	1.8875577449798584	0.004447734449058771	1.159313678741455	1.6346789598464966	0.0058658835478127
2000.0	-13726.57421875	-3888.986083984375	-5734.4111328125	-4103.1767578125	0.6969689726829529	0.9490005970001221	0.6390910744667053	1.0639699697494507	1.4499861001968384	0.004406056832522154	1.088558316230774	1.8879791498184204	0.004306368064135313	1.1534055471420288	1.645194411277771	0.005850660149008036
2100.0	-13747.6220703125	-3891.73095703125	-5748.119140625	-4107.7724609375	0.6993681788444519	0.9493463039398193	0.6377496123313904	1.0410363674163818	1.466621994972229	0.0044172839261591434	1.0883148908615112	1.8884259462356567	0.004160752985626459	1.1477335691452026	1.6561344861984253	0.0058345310389995575
2200.0	-13768.46875	-3894.408447265625	-5761.591796875	-4112.46875	0.7017735838890076	0.9496865272521973	0.6364246606826782	1.0178834199905396	1.483594536781311	0.004427469335496426	1.0880645513534546	1.888899326324463	0.004012145567685366	1.1423535346984863	1.6675024032592773	0.005817457102239132
2300.0	-13788.8203125	-3897.0166015625	-5774.548828125	-4117.25439453125	0.7042078971862793	0.9500133991241455	0.6351248621940613	0.994673490524292	1.5009064674377441	0.004436836112290621	1.0878241062164307	1.8893994092941284	0.0038622296415269375	1.1373202800750732	1.679301142692566	0.0057994043454527855
2400.0	-13808.3291015625	-3899.54345703125	-5786.65185546875	-4122.1337890625	0.7066929340362549	0.9503185153007507	0.6338585019111633	0.9716054797172546	1.5185636281967163	0.0044453442096710205	1.0875860452651978	1.889926791191101	0.003713166108354926	1.1326879262924194	1.6915349960327148	0.005780332256108522
2500.0	-13826.6474609375	-3901.97998046875	-5797.5634765625	-4127.1044921875	0.7092480659484863	0.9505923986434937	0.6326334476470947	0.9489144086837769	1.53657066822052	0.004453068599104881	1.087361216545105	1.8904837369918823	0.003567605512216687	1.1285078525543213	1.7042087316513062	0.0057602026499807835
2600.0	-13843.46875	-3904.3125	-5806.9873046875	-4132.1689453125	0.7118894457817078	0.9508241415023804	0.6314576864242554	0.9268683791160583	1.554932713508606	0.0044600809924304485	1.0871522426605225	1.8910690546035767	0.0034286172594875097	1.1248277425765991	1.7173279523849487	0.00573897548019886
2700.0	-13858.5478515625	-3906.536376953125	-5814.68603515625	-4137.3251953125	0.7146314382553101	0.9510030150413513	0.6303384900093079	0.905763566493988	1.573655128479004	0.0044663711450994015	1.0869654417037964	1.891684889793396	0.00329947704449296	1.1216905117034912	1.7308989763259888	0.005716610699892044
2800.0	-13871.828125	-3908.646484375	-5820.603515625	-4142.57763671875	0.7174860835075378	0.9511187672615051	0.6292818784713745	0.8859068155288696	1.5927469730377197	0.004471985623240471	1.0868068933486938	1.8923306465148926	0.0031833213288336992	1.119133710861206	1.7449291944503784	0.005693062674254179
2900.0	-13883.390625	-3910.64208984375	-5824.822265625	-4147.92529296875	0.7204635739326477	0.9511632919311523	0.6282936334609985	0.8676020503044128	1.6122212409973145	0.004477005451917648	1.0866793394088745	1.893008828163147	0.0030826847068965435	1.117188811302185	1.7594268321990967	0.0056682913564145565
3000.0	-13893.51953125	-3912.53173828125	-5827.6103515625	-4153.376953125	0.7235736846923828	0.9511321187019348	0.6273772716522217	0.8511234521865845	1.6320985555648804	0.0044814483262598515	1.0865858793258667	1.8937193155288696	0.0029990216717123985	1.1158794164657593	1.7744009494781494	0.005642253439873457
3100.0	-13902.5849609375	-3914.32763671875	-5829.32763671875	-4158.9296875	0.7268252968788147	0.9510248899459839	0.6265365481376648	0.8366881608963013	1.6524075269699097	0.004485417623072863	1.0865265130996704	1.8944640159606934	0.0029324511997401714	1.1152223348617554	1.7898619174957275	0.005614907946437597
3200.0	-13910.939453125	-3916.046142578125	-5830.3056640625	-4164.587890625	0.7302272915840149	0.9508452415466309	0.6257725358009338	0.824435293674469	1.6731857061386108	0.00448888773098588	1.0864996910095215	1.89524507522583	0.002881764667108655	1.1152267456054688	1.8058208227157593	0.005586212035268545
3300.0	-13918.927734375	-3917.70947265625	-5830.8623046875	-4170.35546875	0.7337886095046997	0.9505994319915771	0.6250860095024109	0.8144114017486572	1.6944774389266968	0.004491978324949741	1.0865005254745483	1.896064281463623	0.002844793489202857	1.1158932447433472	1.8222897052764893	0.005556126590818167
3400.0	-13926.7568359375	-3919.338623046875	-5831.185546875	-4176.232421875	0.7375187277793884	0.9502948522567749	0.6244758367538452	0.8065658807754517	1.7163317203521729	0.004494721069931984	1.086525797843933	1.8969252109527588	0.002818858716636896	1.1172162294387817	1.839281439781189	0.0055246115662157536
3500.0	-13934.572265625	-3920.95458984375	-5831.3955078125	-4182.22216796875	0.7414268851280212	0.9499385952949524	0.6239399313926697	0.8007659912109375	1.7388010025024414	0.004497109446674585	1.086569905281067	1.8978294134140015	0.0028012755792587996	1.1191835403442383	1.8568098545074463	0.005491629708558321
3600.0	-13942.46875	-3922.569091796875	-5831.5751953125	-4188.32470703125	0.7455225586891174	0.9495367407798767	0.6234756112098694	0.7968187928199768	1.7619338035583496	0.004499200265854597	1.0866321325302124	1.898780345916748	0.002789668971672654	1.1217762231826782	1.874889612197876	0.005457147490233183
3700.0	-13950.466796875	-3924.196533203125	-5831.728515625	-4194.54248046875	0.7498142123222351	0.9490935802459717	0.6230785846710205	0.794495165348053	1.785774827003479	0.004501026123762131	1.0867074728012085	1.899780511856079	0.0027821287512779236	1.1249706745147705	1.8935353755950928	0.005421128589659929
3800.0	-13958.5947265625	-3925.8427734375	-5831.8779296875	-4200.8740234375	0.7543101906776428	0.9486114382743835	0.6227447390556335	0.7935575842857361	1.8103593587875366	0.0045025586150586605	1.0867942571640015	1.9008322954177856	0.0027772290632128716	1.1287425756454468	1.9127615690231323	0.005383556243032217
3900.0	-13966.875	-3927.5146484375	-5832.0439453125	-4207.31640625	0.7590166330337524	0.9480916857719421	0.6224690675735474	0.7937820553779602	1.8357123136520386	0.004503815434873104	1.0868911743164062	1.9019397497177124	0.0027739559300243855	1.1330615282058716	1.932584285736084	0.005344407167285681
4000.0	-13975.2998046875	-3929.21142578125	-5832.21923828125	-4213.869140625	0.7639387249946594	0.947533905506134	0.6222463250160217	0.7949671745300293	1.8618463277816772	0.004504822660237551	1.086998462677002	1.9031046628952026	0.002771640196442604	1.1378968954086304	1.9530190229415894	0.005303667392581701
4100.0	-13983.8505859375	-3930.93115234375	-5832.392578125	-4220.5263671875	0.769079864025116	0.9469372034072876	0.6220712661743164	0.7969444990158081	1.8887603282928467	0.004505613353103399	1.0871171951293945	1.9043302536010742	0.0027698331978172064	1.1432181596755981	1.9740798473358154	0.0052613308653235435
4200.0	-13992.54296875	-3932.669189453125	-5832.58837890625	-4227.28466796875	0.7744418382644653	0.9462991952896118	0.6219392418861389	0.7995750904083252	1.9164414405822754	0.00450613908469677	1.087246298789978	1.9056206941604614	0.00276829581707716	1.1489949226379395	1.9957802295684814	0.005217403639107943
4300.0	-14001.35546875	-3934.42333984375	-5832.7939453125	-4234.13818359375	0.7800251245498657	0.9456174969673157	0.6218450665473938	0.8027514815330505	1.94486665725708	0.00450644688680768	1.0873862504959106	1.9069781303405762	0.0027668483089655638	1.1551975011825562	2.0181334018707275	0.005171900615096092
4400.0	-14010.279296875	-3936.185791015625	-5833.0185546875	-4241.07470703125	0.785829484462738	0.9448893070220947	0.6217843294143677	0.8063825964927673	1.974006175994873	0.004506556782871485	1.0875381231307983	1.908406376838684	0.0027653826400637627	1.161798119544983	2.041151523590088	0.005124852992594242
4500.0	-14019.283203125	-3937.95263671875	-5833.2421875	-4248.087890625	0.7918545603752136	0.9441109299659729	0.6217536330223083	0.8103939294815063	2.0038280487060547	0.004506523255258799	1.087702751159668	1.9099091291427612	0.002763850148767233	1.168771743774414	2.0648441314697266	0.005076308269053698
4600.0	-14028.3671875	-3939.7177734375	-5833.4833984375	-4255.16552734375	0.7981001138687134	0.9432787299156189	0.6217490434646606	0.8147242069244385	2.0343000888824463	0.004506327211856842	1.0878827571868896	1.911490559577942	0.0027622166089713573	1.1760934591293335	2.0892221927642822	0.005026332568377256
4700.0	-14037.515625	-3941.47412109375	-5833.7470703125	-4262.29443359375	0.804566502571106	0.942388117313385	0.6217667460441589	0.8193151354789734	2.0653936862945557	0.0045060343109071255	1.088078260421753	1.9131544828414917	0.002760467352345586	1.1837410926818848	2.114293336868286	0.004975015763193369
4800.0	-14046.7001953125	-3943.22119140625	-5834.01904296875	-4269.4599609375	0.8112549781799316	0.9414345622062683	0.6218044757843018	0.8241211175918579	2.0970840454101562	0.00450565991923213	1.0882891416549683	1.9149054288864136	0.0027585846837610006	1.1916935443878174	2.1400654315948486	0.004922469612210989
4900.0	-14055.92578125	-3944.95703125	-5834.32177734375	-4276.64697265625	0.8181681632995605	0.9404128193855286	0.621859610080719	0.8290974497795105	2.1293535232543945	0.004505210090428591	1.0885200500488281	1.9167481660842896	0.002756544156000018	1.1999309062957764	2.1665449142456055	0.004868835210800171
5000.0	-14065.154296875	-3946.675048828125	-5834.642578125	-4283.8369140625	0.8253089189529419	0.9393172264099121	0.6219298839569092	0.8342075347900391	2.1621837615966797	0.004504716489464045	1.0887702703475952	1.9186874628067017	0.0027543199248611927	1.20843505859375	2.193737745285034	0.004814285784959793
5100.0	-14074.3515625	-3948.37548828125	-5834.9658203125	-4291.00927734375	0.83268141746521	0.9381417036056519	0.6220129132270813	0.8394234776496887	2.1955606937408447	0.004504178650677204	1.0890424251556396	1.920728325843811	0.0027519171126186848	1.217186450958252	2.221651315689087	0.0047590285539627075
5200.0	-14083.5380859375	-3950.057861328125	-5835.3251953125	-4298.1552734375	0.8402906060218811	0.9368795156478882	0.622106671333313	0.8447245955467224	2.229470729827881	0.004503617994487286	1.0893381834030151	1.9228764772415161	0.0027493040543049574	1.2261649370193481	2.250291585922241	0.004703303799033165
5300.0	-14092.6806640625	-3951.72021484375	-5835.70703125	-4305.2529296875	0.8481417894363403	0.935523271560669	0.6222097873687744	0.8500902652740479	2.263901472091675	0.00450307410210371	1.089659571647644	1.9251377582550049	0.0027464614249765873	1.2353523969650269	2.279667377471924	0.004647387191653252
5400.0	-14101.7587890625	-3953.359375	-5836.1181640625	-4312.28125	0.8562419414520264	0.9340654015541077	0.6223194599151611	0.855506181716919	2.298842430114746	0.004502461291849613	1.0900087356567383	1.9275184869766235	0.0027433387003839016	1.244728684425354	2.3097875118255615	0.004591597709804773
5500.0	-14110.763671875	-3954.97607421875	-5836.5576171875	-4319.23046875	0.8645991086959839	0.9324971437454224	0.6224346160888672	0.8609557151794434	2.3342859745025635	0.004501881077885628	1.0903887748718262	1.930025577545166	0.002739880932494998	1.2542757987976074	2.3406617641448975	0.0045362813398242
5600.0	-14119.69140625	-3956.572021484375	-5837.03662109375	-4326.0830078125	0.8732224106788635	0.9308094382286072	0.6225545406341553	0.8664251565933228	2.370224952697754	0.004501299932599068	1.0908007621765137	1.9326659440994263	0.002736128633841872	1.2639766931533813	2.3723015785217285	0.004481818992644548
5700.0	-14128.5029296875	-3958.14306640625	-5837.529296875	-4332.8310546875	0.8821221590042114	0.9289924502372742	0.6226771473884583	0.871903121471405	2.406653881072998	0.004500763025134802	1.0912470817565918	1.9354472160339355	0.0027320440858602524	1.2738162279129028	2.4047179222106934	0.004428611136972904
5800.0	-14137.23046875	-3959.69189453125	-5838.0771484375	-4339.46044921875	0.8913090825080872	0.9270362854003906	0.6228023767471313	0.8773860931396484	2.4435648918151855	0.004500252660363913	1.0917305946350098	1.9383779764175415	0.0027275485917925835	1.2837828397750854	2.4379255771636963	0.004377076867967844
5900.0	-14145.8525390625	-3961.2138671875	-5838.662109375	-4345.9765625	0.9007954597473145	0.9249307513237	0.6229307651519775	0.8828737139701843	2.4809486865997314	0.0044997273944318295	1.0922523736953735	1.9414669275283813	0.0027226244565099478	1.2938679456710815	2.471928596496582	0.004327633883804083
6000.0	-14154.3740234375	-3962.715087890625	-5839.29248046875	-4352.3662109375	0.9105936288833618	0.9226652979850769	0.6230619549751282	0.8883610367774963	2.5187900066375732	0.004499190021306276	1.0928146839141846	1.9447240829467773	0.0027172155678272247	1.3040664196014404	2.5067381858825684	0.004280680324882269
6100.0	-14162.7919921875	-3964.1884765625	-5839.966796875	-4358.63671875	0.920715868473053	0.9202303290367126	0.6231971383094788	0.8938637971878052	2.557065725326538	0.004498677793890238	1.0934169292449951	1.9481595754623413	0.0027112700045108795	1.314379096031189	2.542361259460449	0.0042365966364741325
6200.0	-14171.1123046875	-3965.6337890625	-5840.68798828125	-4364.7900390625	0.931175172328949	0.9176167249679565	0.6233373284339905	0.8993781805038452	2.5957467555999756	0.004498194437474012	1.0940591096878052	1.951784372329712	0.0027047372423112392	1.3248095512390137	2.5788018703460693	0.004195711575448513
6300.0	-14179.369140625	-3967.052001953125	-5841.484375	-4370.8330078125	0.9419852495193481	0.9148178100585938	0.6234837770462036	0.9049091339111328	2.634798049926758	0.0044977799989283085	1.0947400331497192	1.9556114673614502	0.0026976214721798897	1.3353625535964966	2.616062641143799	0.004158288240432739
6400.0	-14187.541015625	-3968.440673828125	-5842.3173828125	-4376.783203125	0.9531614184379578	0.9118300676345825	0.6236379742622375	0.9104515314102173	2.674184799194336	0.00449734041467309	1.0954550504684448	1.9596539735794067	0.0026898933574557304	1.3460456132888794	2.6541430950164795	0.004124518018215895
6500.0	-14195.640625	-3969.797119140625	-5843.2099609375	-4382.63427734375	0.9647210240364075	0.9086546897888184	0.6238011717796326	0.9159948825836182	2.7138757705688477	0.004496968351304531	1.0961968898773193	1.9639257192611694	0.002681480022147298	1.3568676710128784	2.6930413246154785	0.004094507545232773
6600.0	-14203.703125	-3971.123046875	-5844.1572265625	-4388.42236328125	0.9766845107078552	0.9052992463111877	0.6239741444587708	0.9215149879455566	2.7538485527038574	0.004496654495596886	1.096954584121704	1.9684429168701172	0.002672421745955944	1.367837905883789	2.732753038406372	0.004068270791321993
6700.0	-14211.716796875	-3972.4169921875	-5845.1650390625	-4394.13525390625	0.9890758991241455	0.901780366897583	0.6241585612297058	0.9269806742668152	2.794097900390625	0.004496405366808176	1.0977132320404053	1.973222017288208	0.0026627792976796627	1.378967046737671	2.7732715606689453	0.0040457239374518394
6800.0	-14219.681640625	-3973.6806640625	-5846.20556640625	-4399.794921875	1.0019234418869019	0.8981251120567322	0.6243535280227661	0.9323694109916687	2.834632396697998	0.004496266599744558	1.0984500646591187	1.9782800674438477	0.0026525624562054873	1.390265703201294	2.814588785171509	0.004026700276881456
6900.0	-14227.623046875	-3974.921630859375	-5847.3017578125	-4405.39892578125	1.0152593851089478	0.8943736553192139	0.6245610117912292	0.9376519322395325	2.875479221343994	0.00449615903198719	1.099137306213379	1.9836361408233643	0.002641968661919236	1.401747703552246	2.8566925525665283	0.004010958131402731
7000.0	-14235.5	-3976.13916015625	-5848.408203125	-4410.953125	1.029119849205017	0.8905776739120483	0.6247813701629639	0.942817211151123	2.9166767597198486	0.004496139474213123	1.0997425317764282	1.9893088340759277	0.002631183946505189	1.413427710533142	2.899566650390625	0.003998207859694958
7100.0	-14243.337890625	-3977.33447265625	-5849.5419921875	-4416.4609375	1.0435432195663452	0.8868019580841064	0.6250147819519043	0.9478592276573181	2.9582695960998535	0.0044961185194551945	1.1002280712127686	1.995316743850708	0.0026204490568488836	1.425318717956543	2.9431917667388916	0.003988117445260286
7200.0	-14251.1240234375	-3978.51611328125	-5850.6845703125	-4421.9228515625	1.0585721731185913	0.8831164836883545	0.6252619028091431	0.9527974724769592	3.0003015995025635	0.004496176727116108	1.100554347038269	2.001677989959717	0.0026099649257957935	1.437435269355774	2.9875457286834717	0.0039803325198590755
7300.0	-14258.837890625	-3979.68359375	-5851.8212890625	-4427.33251953125	1.0742478370666504	0.8795923590660095	0.6255221366882324	0.957660973072052	3.0428080558776855	0.004496222827583551	1.1006858348846436	2.008408784866333	0.0026000547222793102	1.4497872591018677	3.0326032638549805	0.003974486142396927
7400.0	-14266.4658203125	-3980.83984375	-5852.951171875	-4432.6748046875	1.0906133651733398	0.8762937188148499	0.6257959008216858	0.9624866247177124	3.085811138153076	0.004496273119002581	1.1005934476852417	2.0155229568481445	0.002590955700725317	1.4623795747756958	3.0783376693725586	0.003970247693359852
7500.0	-14274.029296875	-3981.986328125	-5854.08203125	-4437.96142578125	1.107713222503662	0.8732675313949585	0.6260815262794495	0.9673008918762207	3.129322052001953	0.004496341571211815	1.1002609729766846	2.0230331420898438	0.0025828618090599775	1.4752116203308105	3.124723434448242	0.003967296332120895
7600.0	-14281.525390625	-3983.122802734375	-5855.21826171875	-4443.1845703125	1.1255923509597778	0.8705413937568665	0.6263771057128906	0.9721420407295227	3.173339605331421	0.004496391862630844	1.099687933921814	2.0309462547302246	0.0025758540723472834	1.4882758855819702	3.1717355251312256	0.003965349402278662
7700.0	-14288.939453125	-3984.25146484375	-5856.349609375	-4448.337890625	1.144297480583191	0.8681195974349976	0.6266803741455078	0.9770312905311584	3.217858076095581	0.004496412351727486	1.0988881587982178	2.0392706394195557	0.002569924807175994	1.5015531778335571	3.2193520069122314	0.003964156378060579
7800.0	-14296.29296875	-3985.370849609375	-5857.5087890625	-4453.41357421875	1.1638797521591187	0.8659837245941162	0.6269879341125488	0.9819667935371399	3.2628719806671143	0.004496511071920395	1.0978896617889404	2.048011541366577	0.002565009519457817	1.515020728111267	3.2675509452819824	0.0039635226130485535
7900.0	-14303.572265625	-3986.484375	-5858.67626953125	-4458.412109375	1.1843922138214111	0.8641029000282288	0.6272964477539062	0.9869532585144043	3.3083810806274414	0.004496459383517504	1.0967321395874023	2.057173490524292	0.0025610162410885096	1.5286437273025513	3.3163182735443115	0.0039633107371628284
8000.0	-14310.818359375	-3987.591064453125	-5859.884765625	-4463.34228515625	1.2058920860290527	0.862436830997467	0.6276013851165771	0.9919768571853638	3.3543918132781982	0.004496521316468716	1.0954575538635254	2.0667614936828613	0.0025577894411981106	1.5423777103424072	3.3656442165374756	0.00396335544064641
8100.0	-14318.0078125	-3988.69482421875	-5861.125	-4468.1875	1.228440523147583	0.8609431982040405	0.6278966069221497	0.9970534443855286	3.4009151458740234	0.0044965376146137714	1.0941121578216553	2.0767810344696045	0.0025552252773195505	1.5561710596084595	3.415526866912842	0.003963578958064318
8200.0	-14325.1640625	-3989.79150390625	-5862.40966796875	-4472.96337890625	1.2521013021469116	0.8595829010009766	0.6281768679618835	1.0021748542785645	3.4479634761810303	0.004496459849178791	1.0927412509918213	2.087238073348999	0.002552982186898589	1.5699628591537476	3.4659714698791504	0.003963928669691086
8300.0	-14332.2861328125	-3990.890625	-5863.724609375	-4477.6708984375	1.2769412994384766	0.8583201766014099	0.6284354329109192	1.0073535442352295	3.495544672012329	0.004496455658227205	1.0913803577423096	2.0981404781341553	0.0025511940475553274	1.5836900472640991	3.516991376876831	0.00396435521543026
8400.0	-14339.373046875	-3991.98583984375	-5865.0732421875	-4482.31396484375	1.3030235767364502	0.8571286201477051	0.6286678910255432	1.0126184225082397	3.543654203414917	0.0044963425025343895	1.090069055557251	2.1094970703125	0.002549632452428341	1.5972874164581299	3.56860613822937	0.0039648208767175674
8500.0	-14346.443359375	-3993.0869140625	-5866.4677734375	-4486.88818359375	1.3304166793823242	0.8559863567352295	0.6288687586784363	1.0179800987243652	3.592280149459839	0.004496274050325155	1.088837742805481	2.121317148208618	0.0025482121855020523	1.6106977462768555	3.620840549468994	0.003965288866311312
8600.0	-14353.484375	-3994.18115234375	-5867.88623046875	-4491.41650390625	1.3591870069503784	0.8548809289932251	0.6290342211723328	1.0234616994857788	3.6414005756378174	0.004496244713664055	1.0877147912979126	2.1336123943328857	0.002546940464526415	1.6238819360733032	3.673720359802246	0.003965780604630709
8700.0	-14360.525390625	-3995.282958984375	-5869.35400390625	-4495.888671875	1.3894034624099731	0.8538025617599487	0.6291635632514954	1.0290650129318237	3.6909842491149902	0.0044961608946323395	1.086724042892456	2.146390914916992	0.0025457118172198534	1.6368153095245361	3.7272675037384033	0.003966248128563166
8800.0	-14367.552734375	-3996.3828125	-5870.85546875	-4500.314453125	1.4211326837539673	0.8527463674545288	0.62925785779953	1.0347900390625	3.741001844406128	0.004495908971875906	1.0858882665634155	2.1596648693084717	0.0025445499923080206	1.6495037078857422	3.7814958095550537	0.00396667281165719
8900.0	-14374.560546875	-3997.484619140625	-5872.3837890625	-4504.69287109375	1.4544470310211182	0.8517118692398071	0.6293209791183472	1.040636658668518	3.791426658630371	0.00449586845934391	1.0852270126342773	2.173444986343384	0.002543471520766616	1.6619763374328613	3.8364064693450928	0.003967043943703175
9000.0	-14381.57421875	-3998.58740234375	-5873.962890625	-4509.02392578125	1.4894198179244995	0.8506976366043091	0.6293599605560303	1.0465991497039795	3.842238664627075	0.004495685920119286	1.0847595930099487	2.187741756439209	0.002542417496442795	1.6742879152297974	3.891986608505249	0.003967332188040018
9100.0	-14388.5849609375	-3999.697509765625	-5875.578125	-4513.3095703125	1.526121973991394	0.849704921245575	0.6293802261352539	1.0526621341705322	3.8934271335601807	0.004495461005717516	1.0845049619674683	2.202566146850586	0.002541401656344533	1.6865040063858032	3.9482100009918213	0.003967530094087124
9200.0	-14395.560546875	-4000.810546875	-5877.2158203125	-4517.5341796875	1.564631462097168	0.8487351536750793	0.6293901205062866	1.0588520765304565	3.9449868202209473	0.004495284520089626	1.0844799280166626	2.2179267406463623	0.0025404421612620354	1.69869065284729	4.005039691925049	0.003967626020312309
9300.0	-14402.5244140625	-4001.934326171875	-5878.896484375	-4521.693359375	1.605017900466919	0.847793698310852	0.6293962001800537	1.0651590824127197	3.9969160556793213	0.004495070315897465	1.084699034690857	2.2338337898254395	0.0025395378470420837	1.710911750793457	4.062430381774902	0.003967634402215481
