Iteration	Total_Loss	fm1_Loss	fm2_Loss	Lambda_hyp_1	Lambda_hyp_2	('sensor 1', 1)_alpha	('sensor 1', 1)_xi	('sensor 1', 1)_sigma	('sensor 1', 2)_alpha	('sensor 1', 2)_xi	('sensor 1', 2)_sigma
80000.0	7467.34033203125	1313.0186767578125	6154.32177734375	0.3247809112071991	0.5688941478729248	63.204341888427734	17.956083297729492	0.5190245509147644	68.8847885131836	2.726316213607788	0.6243230104446411
