Iteration	Total_Loss	fm1_Loss	fm2_Loss	fm3_Loss	Lambda_hyp_1	Lambda_hyp_2	Lambda_hyp_3	('NH', 1)_alpha	('NH', 1)_xi	('NH', 1)_sigma	('NH', 2)_alpha	('NH', 2)_xi	('NH', 2)_sigma	('NH', 3)_alpha	('NH', 3)_xi	('NH', 3)_sigma
9500.0	-12740.8798828125	-3632.77880859375	-5118.14111328125	-3989.9599609375	2.392688512802124	0.8803229928016663	0.6176778078079224	1.3550353050231934	5.675096035003662	0.004397623240947723	4.2611284255981445	7.372064113616943	0.0025664835702627897	4.469624042510986	6.984856605529785	0.00378431286662817
9600.0	-12748.6435546875	-3634.177734375	-5119.91162109375	-3994.553955078125	2.420522689819336	0.8805281519889832	0.6184613108634949	1.362206220626831	5.710022926330566	0.004397675860673189	4.288030624389648	7.445554256439209	0.0025675243232399225	4.514861583709717	7.0583086013793945	0.0037831480149179697
9700.0	-12754.1689453125	-3633.511474609375	-5121.54345703125	-3999.1142578125	2.4219722747802734	0.8807324767112732	0.619243323802948	1.3685286045074463	5.743651390075684	0.004399403464049101	4.314514636993408	7.518916130065918	0.002568744122982025	4.560368537902832	7.131923198699951	0.003782072803005576
9800.0	-12760.4033203125	-3633.62890625	-5123.2177734375	-4003.556884765625	2.423187255859375	0.8809186220169067	0.6200233697891235	1.3743823766708374	5.776435852050781	0.004396082367748022	4.340642929077148	7.592182636260986	0.002569635631516576	4.606142044067383	7.2057085037231445	0.003780987113714218
9900.0	-12766.7421875	-3634.09765625	-5124.78662109375	-4007.857177734375	2.456908702850342	0.8810936808586121	0.6207992434501648	1.3650315999984741	5.812694549560547	0.00438956031575799	4.366209983825684	7.66538667678833	0.0025708326138556004	4.652179718017578	7.279660224914551	0.003780112834647298
10000.0	-12772.416015625	-3633.991943359375	-5126.3037109375	-4012.119873046875	2.452993869781494	0.8812313079833984	0.6215716004371643	1.3763508796691895	5.841423988342285	0.004399751778692007	4.39096212387085	7.738620758056641	0.0025718440301716328	4.6984758377075195	7.3537821769714355	0.003779022488743067
10100.0	-12778.1328125	-3633.942138671875	-5127.890625	-4016.30029296875	2.452993869781494	0.8813499808311462	0.6223410367965698	1.3853013515472412	5.868843078613281	0.0043997312895953655	4.414774417877197	7.811960220336914	0.0025730656925588846	4.745030403137207	7.428075790405273	0.003778225276619196
10200.0	-12783.75390625	-3633.977783203125	-5129.39208984375	-4020.38330078125	2.452993869781494	0.8814245462417603	0.6231046915054321	1.3907999992370605	5.8955607414245605	0.004400077275931835	4.43731164932251	7.885516166687012	0.002574287122115493	4.791835308074951	7.502548694610596	0.003777434816583991
10300.0	-12789.275390625	-3634.00732421875	-5130.8671875	-4024.400390625	2.452993869781494	0.8814411759376526	0.6238636374473572	1.3953526020050049	5.921338081359863	0.004400324542075396	4.458063125610352	7.9594550132751465	0.0025756515096873045	4.838889122009277	7.577197074890137	0.003776597324758768
10400.0	-12794.771484375	-3634.038818359375	-5132.35888671875	-4028.37353515625	2.452993869781494	0.8813980221748352	0.6246175765991211	1.3993370532989502	5.946112632751465	0.004400689620524645	4.476974010467529	8.033931732177734	0.0025768636260181665	4.886187553405762	7.652023792266846	0.0037758261896669865
10500.0	-12800.203125	-3634.197265625	-5133.79736328125	-4032.20947265625	2.4530107975006104	0.8812757134437561	0.625365138053894	1.4035195112228394	5.969863414764404	0.0044005014933645725	4.493503570556641	8.109162330627441	0.0025782373268157244	4.933725357055664	7.72703218460083	0.0037752336356788874
10600.0	-12805.61328125	-3634.293701171875	-5135.2568359375	-4036.06298828125	2.4531776905059814	0.8810811042785645	0.6261071562767029	1.4080448150634766	5.991820335388184	0.004400907550007105	4.507826328277588	8.185304641723633	0.0025797055568546057	4.9814982414245605	7.80222225189209	0.003774484386667609
10700.0	-12810.802734375	-3634.26904296875	-5136.76123046875	-4039.77197265625	2.4534854888916016	0.8808095455169678	0.6268423795700073	1.4095532894134521	6.013582706451416	0.004404162056744099	4.519625663757324	8.262555122375488	0.002581248991191387	5.029496192932129	7.877602577209473	0.0037737067323178053
10800.0	-12814.79296875	-3633.1005859375	-5138.232421875	-4043.45947265625	2.4534308910369873	0.88044273853302	0.6275720596313477	1.4144835472106934	6.034086227416992	0.004401122685521841	4.528846740722656	8.341084480285645	0.002582842716947198	5.077712059020996	7.953176498413086	0.003773289965465665
10900.0	-12821.056640625	-3634.267578125	-5139.7763671875	-4047.0126953125	2.466881036758423	0.8800074458122253	0.6282949447631836	1.406808614730835	6.050235271453857	0.004348824732005596	4.535856246948242	8.421028137207031	0.002583992900326848	5.126134872436523	8.028958320617676	0.00377263524569571
11000.0	-12826.49609375	-3634.575439453125	-5141.3115234375	-4050.609130859375	2.4680144786834717	0.879508912563324	0.6290101408958435	1.417823076248169	6.067907333374023	0.004403460305184126	4.5411696434021	8.502419471740723	0.0025853356346488	5.174753189086914	8.104962348937988	0.0037717879749834538
11100.0	-12831.4072265625	-3634.420654296875	-5142.9306640625	-4054.055908203125	2.464820623397827	0.8789780139923096	0.6297170519828796	1.413741946220398	6.08945894241333	0.004397277254611254	4.545404434204102	8.585246086120605	0.002586653921753168	5.22355842590332	8.181194305419922	0.003771669464185834
11200.0	-12836.388671875	-3634.425537109375	-5144.5	-4057.46240234375	2.467325210571289	0.8784258365631104	0.6304157972335815	1.4220038652420044	6.104177951812744	0.004399740137159824	4.549432277679443	8.669402122497559	0.0025879996828734875	5.272530555725098	8.257678985595703	0.0037712696939706802
11300.0	-12841.0703125	-3634.07763671875	-5146.11669921875	-4060.8759765625	2.4682981967926025	0.8778876066207886	0.6311065554618835	1.4230327606201172	6.121316909790039	0.0044111344031989574	4.553557395935059	8.754740715026855	0.0025889291428029537	5.321664810180664	8.334423065185547	0.0037707865703850985
11400.0	-12846.408203125	-3634.4619140625	-5147.75537109375	-4064.19091796875	2.462646722793579	0.877369225025177	0.6317887902259827	1.4259065389633179	6.137467861175537	0.004403637256473303	4.558679580688477	8.841059684753418	0.0025899556931108236	5.370940685272217	8.411438941955566	0.0037701334804296494
11500.0	-12851.220703125	-3634.388671875	-5149.41162109375	-4067.42041015625	2.479771137237549	0.8768972158432007	0.6324602961540222	1.4134929180145264	6.148558139801025	0.004387764260172844	4.565243244171143	8.928142547607422	0.0025905906222760677	5.420348644256592	8.48873519897461	0.003770164679735899
11600.0	-12856.0751953125	-3634.38134765625	-5151.04541015625	-4070.648193359375	2.4570631980895996	0.8764733076095581	0.6331230998039246	1.4469068050384521	6.185626983642578	0.004349221475422382	4.573346138000488	9.01577377319336	0.0025918548926711082	5.469879150390625	8.566324234008789	0.003769943956285715
11700.0	-12860.9150390625	-3634.306884765625	-5152.71923828125	-4073.888671875	2.456397294998169	0.8761115074157715	0.6337764859199524	1.4430087804794312	6.190068244934082	0.004405583720654249	4.583191394805908	9.10374927520752	0.002592101925984025	5.519519329071045	8.644210815429688	0.0037692554760724306
11800.0	-12865.19140625	-3633.81689453125	-5154.416015625	-4076.958984375	2.4504554271698	0.8758000135421753	0.6344196200370789	1.4223123788833618	6.195268154144287	0.004290315322577953	4.594669818878174	9.191898345947266	0.0025925154332071543	5.569263458251953	8.722393989562988	0.0037691995967179537
11900.0	-12869.9462890625	-3633.9833984375	-5155.96044921875	-4080.002685546875	2.4356062412261963	0.8755339980125427	0.6350527405738831	1.4285773038864136	6.197993278503418	0.00440198415890336	4.607288360595703	9.280113220214844	0.002593287965282798	5.619096755981445	8.80087947845459	0.003769070142880082
12000.0	-12874.7333984375	-3633.996826171875	-5157.59521484375	-4083.1416015625	2.430030345916748	0.8752968311309814	0.6356764435768127	1.4335078001022339	6.201337814331055	0.00440452853217721	4.6210222244262695	9.368260383605957	0.0025936858728528023	5.6690144538879395	8.879655838012695	0.003768423106521368
12100.0	-12880.53515625	-3635.296630859375	-5159.158203125	-4086.080322265625	2.4300777912139893	0.8751002550125122	0.636290431022644	1.4361703395843506	6.204875946044922	0.004402437712997198	4.635420799255371	9.456304550170898	0.002594324992969632	5.7190117835998535	8.958715438842773	0.00376844871789217
12200.0	-12883.771484375	-3633.98779296875	-5160.73095703125	-4089.052734375	2.4298505783081055	0.8749168515205383	0.6368948817253113	1.4412661790847778	6.208668231964111	0.004407242406159639	4.6503777503967285	9.544189453125	0.0025945978704839945	5.76908540725708	9.038043022155762	0.003768153488636017
12300.0	-12888.064453125	-3633.92138671875	-5162.24365234375	-4091.8994140625	2.4288856983184814	0.8747456669807434	0.637489914894104	1.4427521228790283	6.217555522918701	0.004404210019856691	4.665524005889893	9.63190746307373	0.002595021855086088	5.8192291259765625	9.117624282836914	0.0037678973749279976
12400.0	-12892.5830078125	-3634.037109375	-5163.7578125	-4094.7880859375	2.4303555488586426	0.8745877146720886	0.6380795836448669	1.4443385601043701	6.2205281257629395	0.004405280575156212	4.68094539642334	9.719449996948242	0.0025948104448616505	5.869449138641357	9.197444915771484	0.0037674829363822937
12500.0	-12893.869140625	-3630.997802734375	-5165.26171875	-4097.60986328125	2.4498419761657715	0.8744338154792786	0.6386581063270569	1.4160059690475464	6.245797634124756	0.004262920934706926	4.696469783782959	9.806815147399902	0.002595350379124284	5.919743061065674	9.277480125427246	0.003767905756831169
12600.0	-12901.3359375	-3634.226806640625	-5166.7158203125	-4100.3935546875	2.4507594108581543	0.8742853403091431	0.6392306685447693	1.4236793518066406	6.247332572937012	0.004403738770633936	4.7120208740234375	9.894002914428711	0.0025956432800740004	5.970113277435303	9.357711791992188	0.0037670331075787544
12700.0	-12905.6669921875	-3634.434326171875	-5168.1142578125	-4103.1181640625	2.4504201412200928	0.8741486072540283	0.639797568321228	1.4280205965042114	6.2490739822387695	0.004405403044074774	4.727560520172119	9.981023788452148	0.00259627983905375	6.020565032958984	9.438117980957031	0.003766720648854971
12800.0	-12909.66015625	-3634.23681640625	-5169.56494140625	-4105.85888671875	2.4510371685028076	0.874014675617218	0.6403569579124451	1.433093786239624	6.2496819496154785	0.00440579280257225	4.743231296539307	10.067866325378418	0.0025958658661693335	6.071098804473877	9.518671989440918	0.0037665367126464844
12900.0	-12913.478515625	-3633.97265625	-5170.99755859375	-4108.50830078125	2.458970069885254	0.8738846182823181	0.6409114003181458	1.4412508010864258	6.252863883972168	0.004323309753090143	4.758739471435547	10.154537200927734	0.0025963319931179285	6.121715068817139	9.599379539489746	0.0037664230912923813
13000.0	-12916.419921875	-3632.973876953125	-5172.3798828125	-4111.06640625	2.4767701625823975	0.873762845993042	0.6414599418640137	1.444159984588623	6.2388386726379395	0.003720663720741868	4.774544715881348	10.241031646728516	0.0025962635409086943	6.172420501708984	9.680204391479492	0.0037665783893316984
13100.0	-12922.5654296875	-3635.216064453125	-5173.6611328125	-4113.6884765625	2.4757375717163086	0.8736615180969238	0.6420029997825623	1.441698670387268	6.23720645904541	0.0044058337807655334	4.790341854095459	10.327351570129395	0.0025969860143959522	6.223201274871826	9.761140823364258	0.0037657858338207006
13200.0	-12925.9912109375	-3634.78125	-5175.02734375	-4116.1826171875	2.475738048553467	0.8735410571098328	0.6425427198410034	1.4410309791564941	6.2396440505981445	0.004405470564961433	4.8062639236450195	10.413488388061523	0.0025969473645091057	6.274059772491455	9.842179298400879	0.003765795612707734
13300.0	-12929.7958984375	-3634.778564453125	-5176.3251953125	-4118.6923828125	2.475738048553467	0.8734403252601624	0.6430768370628357	1.4412811994552612	6.241954803466797	0.00440529640763998	4.82237434387207	10.499438285827637	0.002596791833639145	6.325000286102295	9.923318862915039	0.003765118308365345
13400.0	-12933.4521484375	-3634.770751953125	-5177.5947265625	-4121.0869140625	2.475738048553467	0.8733627200126648	0.6436067819595337	1.4416612386703491	6.244356155395508	0.004405668471008539	4.838560581207275	10.585203170776367	0.0025970465503633022	6.376003265380859	10.004556655883789	0.003765258938074112
13500.0	-12937.0810546875	-3634.7783203125	-5178.82177734375	-4123.4814453125	2.475738048553467	0.8732816576957703	0.6441304683685303	1.4418610334396362	6.246835231781006	0.004405278246849775	4.855086326599121	10.670759201049805	0.0025975126773118973	6.427082538604736	10.085882186889648	0.003765287110581994
13600.0	-12940.7841796875	-3634.787841796875	-5180.06494140625	-4125.931640625	2.475738048553467	0.8732075691223145	0.6446521282196045	1.4419503211975098	6.249263286590576	0.00440558698028326	4.87162446975708	10.756120681762695	0.0025973995216190815	6.478239059448242	10.16728687286377	0.0037647790741175413
13700.0	-12944.296875	-3634.795654296875	-5181.24609375	-4128.25537109375	2.475738048553467	0.8731553554534912	0.6451703310012817	1.4423210620880127	6.2517619132995605	0.004405982792377472	4.888354301452637	10.841273307800293	0.0025980803184211254	6.529472827911377	10.248762130737305	0.0037648037541657686
13800.0	-12947.7431640625	-3634.7900390625	-5182.4619140625	-4130.4912109375	2.475738048553467	0.8731057047843933	0.6456802487373352	1.4422779083251953	6.254280090332031	0.00440541747957468	4.905239582061768	10.926217079162598	0.002597725484520197	6.580769062042236	10.330316543579102	0.003765480825677514
13900.0	-12951.1884765625	-3634.764892578125	-5183.6396484375	-4132.7841796875	2.475738048553467	0.8730414509773254	0.64618980884552	1.4423199892044067	6.25671911239624	0.004405356012284756	4.9222893714904785	11.010948181152344	0.0025981306098401546	6.632118225097656	10.411952018737793	0.0037647748831659555
14000.0	-12954.5263671875	-3634.768310546875	-5184.7734375	-4134.984375	2.475738048553467	0.8729962706565857	0.6466904878616333	1.4430376291275024	6.259159564971924	0.0044060745276510715	4.939363479614258	11.095478057861328	0.0025981045328080654	6.683535099029541	10.493681907653809	0.003764765104278922
14100.0	-12957.7265625	-3634.8154296875	-5185.87109375	-4137.04052734375	2.475738048553467	0.8729694485664368	0.6471899151802063	1.4434148073196411	6.261797904968262	0.0044057127088308334	4.956573009490967	11.179815292358398	0.0025984146632254124	6.734994411468506	10.575482368469238	0.003765352535992861
14200.0	-12960.9873046875	-3634.77978515625	-5186.9404296875	-4139.2666015625	2.475738048553467	0.8729449510574341	0.647682785987854	1.4435927867889404	6.264484882354736	0.004405575338751078	4.973592281341553	11.263972282409668	0.0025984812527894974	6.786498546600342	10.657364845275879	0.00376508547924459
14300.0	-12964.26953125	-3634.811279296875	-5188.06689453125	-4141.39208984375	2.475738048553467	0.8729017972946167	0.6481671929359436	1.4437295198440552	6.2672810554504395	0.004405845422297716	4.990673542022705	11.347953796386719	0.002598307328298688	6.838040828704834	10.739338874816895	0.003764810971915722
14400.0	-12967.359375	-3634.775146484375	-5189.1533203125	-4143.4306640625	2.475738048553467	0.8728912472724915	0.6486462354660034	1.4438769817352295	6.270106315612793	0.004406697116792202	5.008018493652344	11.431791305541992	0.002598631428554654	6.88958215713501	10.821431159973145	0.003764771157875657
14500.0	-12970.4296875	-3634.7587890625	-5190.16650390625	-4145.50390625	2.475738048553467	0.8728341460227966	0.6491183638572693	1.44425368309021	6.273029804229736	0.00440581701695919	5.024917125701904	11.515509605407715	0.002598596503958106	6.941115856170654	10.903668403625488	0.003764786059036851
14600.0	-12973.560546875	-3634.769775390625	-5191.16015625	-4147.630859375	2.475738048553467	0.8728072047233582	0.6495839357376099	1.4448347091674805	6.275981903076172	0.004406463820487261	5.04180908203125	11.599146842956543	0.0025991180445998907	6.992614269256592	10.98604679107666	0.0037641299422830343
14700.0	-12976.6875	-3634.811767578125	-5192.25732421875	-4149.61767578125	2.475738048553467	0.8727766871452332	0.6500368714332581	1.4456506967544556	6.278772354125977	0.004405859392136335	5.05875301361084	11.68274211883545	0.0025992360897362232	7.0440778732299805	11.068586349487305	0.0037650654558092356
14800.0	-12979.544921875	-3634.793701171875	-5193.17431640625	-4151.57666015625	2.475738048553467	0.8727432489395142	0.6504822969436646	1.446351170539856	6.28173303604126	0.004406481049954891	5.07506799697876	11.766286849975586	0.0026002461090683937	7.095453262329102	11.15131664276123	0.003764605848118663
14900.0	-12982.384765625	-3634.768798828125	-5194.16455078125	-4153.451171875	2.475738048553467	0.8726670145988464	0.6509144902229309	1.4470417499542236	6.284687519073486	0.004406520631164312	5.091171741485596	11.849884033203125	0.0025995958130806684	7.146721839904785	11.234249114990234	0.003764473833143711
15000.0	-12985.3125	-3634.772705078125	-5195.1796875	-4155.35986328125	2.475738048553467	0.8726394176483154	0.6513359546661377	1.4477896690368652	6.287708759307861	0.004406407941132784	5.106795310974121	11.933541297912598	0.0025992554146796465	7.19786262512207	11.31739616394043	0.003765059867873788
15100.0	-12988.109375	-3634.78662109375	-5196.04345703125	-4157.279296875	2.475738048553467	0.8725559115409851	0.6517457365989685	1.4480338096618652	6.290578842163086	0.004406609106808901	5.122242450714111	12.017313003540039	0.002599656581878662	7.248837471008301	11.400771141052246	0.003764523658901453
15200.0	-12990.8310546875	-3634.810791015625	-5196.94580078125	-4159.07421875	2.475738048553467	0.8724629282951355	0.6521415710449219	1.4473025798797607	6.293543338775635	0.004406169522553682	5.137265205383301	12.101243019104004	0.0026003378443419933	7.299653053283691	11.484386444091797	0.00376494531519711
15300.0	-12993.470703125	-3634.597412109375	-5197.892578125	-4160.98046875	2.475738286972046	0.8723678588867188	0.6525254249572754	1.4480279684066772	6.2962775230407715	0.004406368359923363	5.152131080627441	12.185349464416504	0.0026010116562247276	7.350261688232422	11.568254470825195	0.00376546080224216
15400.0	-12996.3779296875	-3634.60400390625	-5198.90087890625	-4162.873046875	2.475738286972046	0.8722726702690125	0.6528925895690918	1.4491103887557983	6.2992072105407715	0.004406202118843794	5.166808128356934	12.269674301147461	0.002600032137706876	7.400637149810791	11.652381896972656	0.0037650768645107746
15500.0	-12999.0	-3634.59130859375	-5199.77880859375	-4164.62939453125	2.475738286972046	0.8721629977226257	0.6532491445541382	1.4497050046920776	6.302165508270264	0.0044066826812922955	5.181173324584961	12.35420036315918	0.0026003592647612095	7.450759410858154	11.736747741699219	0.0037657981738448143
15600.0	-13001.779296875	-3634.604248046875	-5200.6787109375	-4166.49658203125	2.475738286972046	0.8720862865447998	0.6535856127738953	1.4501243829727173	6.305140018463135	0.004406681749969721	5.195980548858643	12.438955307006836	0.0026013352908194065	7.5006256103515625	11.821345329284668	0.0037662021350115538
15700.0	-13004.30078125	-3634.608154296875	-5201.5234375	-4168.1689453125	2.475738286972046	0.8719842433929443	0.6539109945297241	1.4507653713226318	6.308090686798096	0.004406852647662163	5.210956573486328	12.523907661437988	0.002602321095764637	7.550233364105225	11.90616512298584	0.0037658947985619307
15800.0	-13007.125	-3634.58740234375	-5202.4873046875	-4170.05078125	2.475738286972046	0.8719028830528259	0.6542243361473083	1.4514055252075195	6.3109025955200195	0.004407018423080444	5.22570276260376	12.609051704406738	0.0026012430898845196	7.599524021148682	11.991215705871582	0.003765420988202095
15900.0	-13009.650390625	-3634.59326171875	-5203.3720703125	-4171.68505859375	2.475738286972046	0.8718071579933167	0.6545178294181824	1.4523446559906006	6.313725471496582	0.004406777676194906	5.240747451782227	12.694355964660645	0.002600772539153695	7.648523807525635	12.076436042785645	0.003766061970964074
16000.0	-13012.3720703125	-3634.6025390625	-5204.26953125	-4173.5	2.475738286972046	0.8717386722564697	0.654801607131958	1.4523544311523438	6.316578388214111	0.004407025407999754	5.256181716918945	12.779826164245605	0.002601539483293891	7.697277545928955	12.161825180053711	0.0037655627820640802
16100.0	-13014.78515625	-3634.5966796875	-5205.09228515625	-4175.09521484375	2.475738286972046	0.8716318011283875	0.6550682783126831	1.4524210691452026	6.319325923919678	0.004406903404742479	5.271441459655762	12.86540699005127	0.002601111773401499	7.74574613571167	12.247337341308594	0.00376531551592052
16200.0	-13017.3125	-3634.607421875	-5205.96484375	-4176.740234375	2.475738286972046	0.8715713620185852	0.6553273797035217	1.4524931907653809	6.322055339813232	0.004406934604048729	5.287281036376953	12.95106315612793	0.00260116602294147	7.7939534187316895	12.33297061920166	0.003765464760363102
16300.0	-13019.7626953125	-3634.60205078125	-5206.84033203125	-4178.3203125	2.475738286972046	0.871580958366394	0.6555730700492859	1.452731728553772	6.324845314025879	0.004406841937452555	5.303834438323975	13.036798477172852	0.002600699430331588	7.841919898986816	12.418705940246582	0.0037654133047908545
16400.0	-13022.287109375	-3634.57470703125	-5207.6708984375	-4180.041015625	2.475738286972046	0.8714619278907776	0.655816376209259	1.4534188508987427	6.327627182006836	0.004407704807817936	5.320106029510498	13.122533798217773	0.0026004151441156864	7.8896484375	12.504505157470703	0.003765697358176112
16500.0	-13024.716796875	-3634.593505859375	-5208.4404296875	-4181.68310546875	2.475738286972046	0.87143874168396	0.6560368537902832	1.4537270069122314	6.33027458190918	0.004407165572047234	5.33674955368042	13.208260536193848	0.0026007068809121847	7.937131881713867	12.590335845947266	0.003765278961509466
16600.0	-13027.0947265625	-3634.599609375	-5209.27099609375	-4183.2236328125	2.475738286972046	0.871387779712677	0.6562551856040955	1.4539477825164795	6.3329057693481445	0.004407205153256655	5.353948593139648	13.293891906738281	0.002599802566692233	7.984385967254639	12.676204681396484	0.00376501539722085
16700.0	-13029.2158203125	-3634.41748046875	-5209.97705078125	-4184.8212890625	2.475738763809204	0.8713744878768921	0.6564615964889526	1.4549405574798584	6.335278511047363	0.004407311789691448	5.3715596199035645	13.379425048828125	0.002602008869871497	8.031373977661133	12.762130737304688	0.0037659918889403343
16800.0	-13031.390625	-3634.19921875	-5210.8203125	-4186.37158203125	2.4757394790649414	0.8713616132736206	0.6566572785377502	1.4561439752578735	6.337185859680176	0.004408488981425762	5.389422416687012	13.464826583862305	0.0026025010738521814	8.07810115814209	12.84805679321289	0.003766012843698263
16900.0	-13033.982421875	-3634.505126953125	-5211.60498046875	-4187.8720703125	2.4662623405456543	0.8713169693946838	0.656841516494751	1.4625335931777954	6.345034122467041	0.004365386441349983	5.4070563316345215	13.550117492675781	0.00260138139128685	8.124568939208984	12.933982849121094	0.00376533274538815
17000.0	-13040.201171875	-3638.52587890625	-5212.32763671875	-4189.34716796875	2.4664621353149414	0.8713933229446411	0.6570193767547607	1.457007646560669	6.354957580566406	0.004408552311360836	5.425387859344482	13.63525676727295	0.0026021923404186964	8.170783996582031	13.019908905029297	0.0037673963233828545
17100.0	-13038.279296875	-3634.32177734375	-5213.0078125	-4190.94921875	2.461298704147339	0.8713975548744202	0.6571900844573975	1.4478120803833008	6.361287593841553	0.004418565426021814	5.4437031745910645	13.720218658447266	0.0026019720826298	8.21670150756836	13.1058988571167	0.0037644440308213234
17200.0	-13039.5888671875	-3633.444091796875	-5213.7705078125	-4192.3740234375	2.4584991931915283	0.8713611960411072	0.6573508381843567	1.4529235363006592	6.3635759353637695	0.00459088571369648	5.462206840515137	13.804988861083984	0.0026019630022346973	8.26226806640625	13.191920280456543	0.0037657085340470076
17300.0	-13042.890625	-3634.47509765625	-5214.5126953125	-4193.90234375	2.459935188293457	0.8714008331298828	0.6574985980987549	1.4583660364151	6.361303806304932	0.004410500638186932	5.480975151062012	13.889549255371094	0.002602688502520323	8.307522773742676	13.277941703796387	0.0037643807008862495
17400.0	-13044.650390625	-3634.274169921875	-5215.244140625	-4195.13134765625	2.460566997528076	0.8714222311973572	0.6576390862464905	1.458878993988037	6.359748363494873	0.004406956024467945	5.5002241134643555	13.973873138427734	0.002602617023512721	8.352416038513184	13.36396312713623	0.0037648312281817198
17500.0	-13046.8955078125	-3634.486083984375	-5215.8427734375	-4196.56640625	2.497431755065918	0.8714743256568909	0.657767653465271	1.4203345775604248	6.339460849761963	0.004394425544887781	5.519448757171631	14.057987213134766	0.0026047283317893744	8.396946907043457	13.450019836425781	0.003767068265005946
17600.0	-13049.17578125	-3634.67529296875	-5216.572265625	-4197.92822265625	2.4974522590637207	0.8714955449104309	0.657884418964386	1.4229191541671753	6.332185745239258	0.004407593514770269	5.539249897003174	14.141871452331543	0.002603578846901655	8.441030502319336	13.536136627197266	0.0037663239054381847
17700.0	-13051.388671875	-3634.7392578125	-5217.25	-4199.3994140625	2.4974522590637207	0.8715273141860962	0.6579955220222473	1.4253278970718384	6.32670259475708	0.004406949505209923	5.558700084686279	14.225496292114258	0.0025978435296565294	8.484709739685059	13.62227725982666	0.003764093853533268
17800.0	-13053.240234375	-3634.731201171875	-5217.8310546875	-4200.677734375	2.4974522590637207	0.87162846326828	0.6580898761749268	1.4276167154312134	6.322160720825195	0.004407140426337719	5.579537868499756	14.308866500854492	0.0025885554496198893	8.52785873413086	13.708489418029785	0.0037666973657906055
17900.0	-13055.275390625	-3634.72216796875	-5218.49755859375	-4202.05517578125	2.4974522590637207	0.8716475367546082	0.6581670641899109	1.4297447204589844	6.318710803985596	0.0044075618498027325	5.5995049476623535	14.39197826385498	0.0026211536023765802	8.570524215698242	13.794718742370605	0.0037661001551896334
18000.0	-13057.080078125	-3634.69677734375	-5219.103515625	-4203.27978515625	2.4974522590637207	0.8717395663261414	0.6582421660423279	1.4317264556884766	6.316025257110596	0.004407056141644716	5.620108127593994	14.47480583190918	0.002597436774522066	8.612610816955566	13.881026268005371	0.0037651644088327885
18100.0	-13058.978515625	-3634.72900390625	-5219.556640625	-4204.69384765625	2.4974522590637207	0.8718474507331848	0.6582955718040466	1.433630347251892	6.3144073486328125	0.004406490828841925	5.641186714172363	14.557352066040039	0.0025718179531395435	8.65424919128418	13.967333793640137	0.0037650533486157656
18200.0	-13061.087890625	-3634.7431640625	-5220.3349609375	-4206.00927734375	2.4974522590637207	0.8718643188476562	0.6583472490310669	1.4353936910629272	6.31350040435791	0.004407105036079884	5.661894798278809	14.639644622802734	0.002617880003526807	8.695357322692871	14.053705215454102	0.0037643176037818193
18300.0	-13062.697265625	-3634.73046875	-5220.869140625	-4207.09765625	2.4974522590637207	0.8719906806945801	0.658381998538971	1.4370338916778564	6.313345909118652	0.0044076936319470406	5.683448791503906	14.721656799316406	0.0025845877826213837	8.735920906066895	14.140108108520508	0.0037674561608582735
18400.0	-13064.18359375	-3634.6982421875	-5221.060546875	-4208.42431640625	2.4974522590637207	0.8720795512199402	0.6584078073501587	1.4385921955108643	6.313843250274658	0.004407688044011593	5.70526647567749	14.803363800048828	0.0026414990425109863	8.776057243347168	14.226511001586914	0.0037654105108231306
18500.0	-13066.35546875	-3634.7021484375	-5221.93310546875	-4209.720703125	2.4974522590637207	0.8721880316734314	0.658430814743042	1.44005286693573	6.315081596374512	0.004407219123095274	5.726149559020996	14.884807586669922	0.002591752680018544	8.815635681152344	14.312970161437988	0.003765910165384412
18600.0	-13068.1669921875	-3634.741455078125	-5222.4560546875	-4210.9697265625	2.4974522590637207	0.8722859621047974	0.658437192440033	1.441396713256836	6.31646203994751	0.004407047759741545	5.747999668121338	14.965996742248535	0.002608922543004155	8.854748725891113	14.399468421936035	0.0037639890797436237
18700.0	-13069.8486328125	-3634.712890625	-5223.01220703125	-4212.1240234375	2.4974522590637207	0.8723662495613098	0.6584298610687256	1.4426789283752441	6.3182573318481445	0.004407787695527077	5.76865291595459	15.046966552734375	0.0025885109789669514	8.893362045288086	14.485966682434082	0.0037642745301127434
18800.0	-13071.4541015625	-3634.71875	-5223.533203125	-4213.2021484375	2.4974522590637207	0.8724668622016907	0.658416748046875	1.4438750743865967	6.3205180168151855	0.0044059003703296185	5.79055118560791	15.12770938873291	0.002605850575491786	8.931510925292969	14.572464942932129	0.003766316222026944
18900.0	-13073.2490234375	-3634.747314453125	-5224.03125	-4214.470703125	2.4974522590637207	0.8725741505622864	0.6583910584449768	1.4450678825378418	6.322339057922363	0.004406262654811144	5.811525821685791	15.20822525024414	0.0026022770907729864	8.969250679016113	14.658963203430176	0.0037677562795579433
19000.0	-13074.7158203125	-3634.6748046875	-5224.4580078125	-4215.5830078125	2.4974522590637207	0.8726164102554321	0.6583685278892517	1.446150302886963	6.324864864349365	0.004408913664519787	5.831609725952148	15.288616180419922	0.0026012996677309275	9.006562232971191	14.745461463928223	0.003766090841963887
