$\mathbf{MFGPCox}$,DeepBrch,NNJoint,DeepSurv
0.0,1.429999999968956e-06,0.06000000000000005,0.06000000000000005
0.0,1.2000000000345068e-06,0.16000000000000003,0.14
0.0,8.879999999999999e-05,0.08823529411764719,0.1470588235294118
0.0,0.0001781600000000383,0.8200000000000001,0.9
0.0,1.8000000000517602e-06,0.24,0.30000000000000004
0.0,6.559999999988797e-06,0.24,0.28
0.0,8.299999999517027e-07,0.16000000000000003,0.26
0.0,4.400000000015503e-06,0.09999999999999998,0.07999999999999996
0.0,3.4599999999551656e-06,0.020000000000000018,0.0
0.0,9.499999999995623e-07,0.07999999999999996,0.06000000000000005
0.0,2.36000000000125e-05,0.020000000000000018,0.0
0.0,2.36000000000125e-05,0.4,0.30000000000000004
0.0,2.0860000000011425e-05,0.2857142857142857,0.26190476190476186
0.0,2.2399999999977993e-05,0.040000000000000036,0.0
0.0,2.575000000004657e-05,0.31999999999999995,0.30000000000000004
0.0,2.7899999999969616e-05,0.06000000000000005,0.020000000000000018
0.0,2.5029999999981456e-05,0.06000000000000005,0.040000000000000036
0.0,2.5029999999981456e-05,0.07999999999999996,0.06000000000000005
0.0,2.0000000000020002e-05,0.07999999999999996,0.020000000000000018
0.0,3.030000000003863e-05,0.12,0.12
