Unit,CMGP-Cox,NN_joint(ideal),NN_joint(mis),DeepSurv,DeepBranched,Cox
51,0.3572120666503906,10.104206085205078,8.955741882324219,19.25792575421142,10.886707592319375,36.22312417683792
52,1.0054206848144531,6.337543487548828,5.159069061279297,31.708850102539067,9.08505877516984,32.08827077854156
53,0.047576904296875,12.940143585205078,11.762432098388672,20.683228424621586,37.48685929034149,39.07848561661148
54,2.355262756347656,31.224178314208984,30.87423324584961,54.46706761486816,75.09405773369956,34.81282832257462
55,0.1502532958984375,32.910133361816406,32.51139068603516,45.23624000976562,27.793800871284603,33.42241038848877
56,1.7084083557128906,11.542976379394531,11.845645904541016,39.65305994287108,38.57942625935054,34.87712415918732
57,1.2150230407714844,11.439754486083984,10.314529418945312,39.14047145831298,15.655631946504007,37.45739225161362
58,2.962413787841797,12.481258392333984,11.35793685913086,18.942449721679694,15.45955829564572,38.63397096694946
59,1.04693603515625,7.912673950195312,6.732494354248047,15.236640455078124,9.89755782533384,33.793429253746034
60,0.8719215393066406,5.720172882080078,4.538818359375,23.91760367724609,0.565953047244129,31.36854789879608
111,1.3019027709960938,2.4420166015625,1.9643783569335935,23.515037098632803,13.0610291761204,67.69559927870178
112,1.0215072631835938,55.67110824584961,54.603153228759766,4.988273662597635,38.35115640326213,81.71050195124816
113,0.4695816040039062,59.1767463684082,57.92997741699219,16.865542663452146,40.107595065012696,85.17773064505768
114,7.7598114013671875,12.25885009765625,12.85662841796875,8.626243379882794,22.720495880519508,82.8236124841652
115,1.4914703369140625,54.42520904541016,53.20949935913086,16.38784306201174,8.281506394226682,80.45865950736237
116,3.103668212890625,4.86724853515625,5.42169189453125,13.925939796875,27.06444254543973,75.32318797259522
117,6.402603149414063,7.904487609863281,8.524765014648438,8.803116535522463,36.42923412530232,78.28454170288849
118,0.3843154907226562,3.5555572509765625,4.127983093261719,11.048697211914089,27.322295735625616,73.97469167453765
119,5.018966674804688,16.97906494140625,17.631927490234375,1.754934098815923,28.51185889170766,87.77032218923569
120,0.67156982421875,0.8637313842773438,1.2997055053710938,9.553761669250475,20.779080147808145,71.16677372827911
