Unit,CMGP-Cox,NN_joint(ideal),NN_joint(mis),DeepSurv,DeepBranched,Cox
51,0.4930744171142578,2.159126281738281,2.9536705017089844,12.979238277832028,8.497231786433629,9.482092212280271
52,0.2904853820800781,1.4871444702148438,0.7165889739990234,20.576639185791013,2.7279579606999533,1.827284306640628
53,1.0876579284667969,4.945072174072266,5.759115219116211,12.840992394631773,11.767476266153093,22.968064911209108
54,1.1717300415039062,29.38650703430176,28.9903507232666,48.38378904382324,19.19359415754264,7.918437022766112
55,0.4557266235351562,0.3341560363769531,0.5439453125,25.749771289062505,1.481603486986458,4.875799389648439
56,0.43560791015625,0.9871006011962892,1.8638362884521484,23.536131,5.505094333745038,7.430145168823241
57,0.5263690948486328,3.588827133178711,4.36079216003418,19.679166127319338,9.359827058765962,11.593167284851074
58,1.6834831237792969,4.50813102722168,5.344669342041016,11.10143728198242,11.9063483657105,13.279264851196286
59,0.3544692993164062,0.018411636352539,0.7619190216064453,13.146955608642578,6.046667041521042,4.720537067138672
60,0.2163448333740234,2.146522521972656,1.3808631896972656,18.06128098876953,4.669848414827591,0.6719032916259771
111,2.634098052978516,2.0184364318847656,1.576580047607422,23.475761291503908,10.29080537899435,30.512683990478514
112,2.570037841796875,11.394294738769531,11.773513793945312,2.345042095947278,4.363196585577732,49.669029675292975
113,0.2304306030273437,14.82476806640625,15.1917724609375,4.7346401287609154,5.018164907105088,62.251711739166254
114,3.093955993652344,12.574668884277344,12.941162109375,8.34567231347657,5.516712348004212,52.48063021490478
115,0.9508323669433594,10.076148986816406,10.468486785888672,1.0158818951415969,3.63899074147821,49.009956525878906
116,1.4863510131835938,5.178932189941406,5.541202545166016,15.099584038208008,0.5529784042228556,41.43109696154785
117,2.275115966796875,8.217857360839844,8.605457305908203,11.192763987792963,2.55799634881771,46.43627722619629
118,0.9692649841308594,3.935840606689453,4.315196990966797,14.873888159790027,0.5844145039626909,39.52694352050781
119,2.1628952026367188,17.289627075195312,17.691375732421875,2.788397424560557,8.882133637872577,58.43253732885742
120,1.378173828125,1.1872634887695312,1.5405502319335938,15.320151500244144,0.820339965872158,34.04629503295899
