Iteration	Total_Loss	fm1_Loss	fm2_Loss	fm3_Loss	Lambda_hyp_1	Lambda_hyp_2	Lambda_hyp_3	('NH', 1)_alpha	('NH', 1)_xi	('NH', 1)_sigma	('NH', 2)_alpha	('NH', 2)_xi	('NH', 2)_sigma	('NH', 3)_alpha	('NH', 3)_xi	('NH', 3)_sigma
50000.0	-13211.490234375	-3635.56884765625	-5264.68310546875	-4311.23876953125	2.637000560760498	0.8812668919563293	0.6988140344619751	1.4248098134994507	6.379777431488037	0.004409246612340212	9.088539123535156	29.13741111755371	0.002604181645438075	25.920312881469727	42.65886688232422	0.003811277449131012
