$\mathbf{MFGPCox}$,DeepBrch,NNJoint,DeepSurv
0.0,0.0005129600000000067,0.4,0.5
0.0,0.0001696300000000317,0.30000000000000004,0.09999999999999998
0.0,6.000000000172534e-07,0.4,0.19999999999999996
0.0,0.0,0.7,0.4
0.0,0.0027863399999999983,0.8,0.4
0.0,0.0,0.6,0.4
0.0,4.999999999588667e-07,0.7,0.19999999999999996
0.0,0.06745904999999996,0.4,0.4
1.7881393443719418e-07,6.000000000172534e-07,0.19999999999999996,0.09999999999999998
0.0,3.600000000325565e-07,0.5,0.19999999999999996
0.0,0.03897329999999999,0.6,0.5
0.0,5.600000000050009e-06,0.19999999999999996,0.19999999999999996
0.0,4.999999999588667e-07,0.30000000000000004,0.09999999999999998
0.0,0.0,0.4,0.30000000000000004
5.960464477539063e-08,7.319999999999549e-05,0.7,0.5
0.0,8.800000000031005e-06,0.6,0.30000000000000004
0.0,2.399999999846969e-07,0.5,0.5
0.0,0.0,0.4,0.4
0.0,0.00028399999999995096,0.6,0.19999999999999996
0.0,0.18400364999999996,0.30000000000000004,0.19999999999999996
0.0,0.99992576444,0.19999999999999996,0.30000000000000004
0.0,0.99996076962,0.0,0.30000000000000004
0.0,0.9999982534608,0.0,0.19999999999999996
2.384185792125848e-07,0.999986114907,0.0,0.19999999999999996
0.0,0.99951498382,0.0,0.09999999999999998
0.0,0.9998349599,0.09999999999999998,0.09999999999999998
0.0,0.999992156424,0.0,0.0
0.0,0.99962993985,0.0,0.0
0.0,0.99998894517,0.0,0.19999999999999996
0.0,0.99951629413,0.09999999999999998,0.09999999999999998
0.0,0.99937222427,0.0,0.09999999999999998
5.960464477539063e-08,0.999978206171,0.0,0.09999999999999998
0.0,0.999967295145,0.0,0.30000000000000004
2.9802322398797543e-07,0.976750908,0.0,0.0
0.0,0.99992570282,0.09999999999999998,0.09999999999999998
0.0,0.99999964552234,0.0,0.19999999999999996
0.0,0.998709169,0.0,0.0
0.0,0.99966174818,0.09999999999999998,0.30000000000000004
0.0,0.9870172655,0.09999999999999998,0.19999999999999996
0.0,0.999913096144,0.0,0.19999999999999996
0.0,0.9999986354721,0.19999999999999996,0.30000000000000004
0.0,0.9999989318978,0.0,0.09999999999999998
5.960464477539063e-08,0.9998470505,0.19999999999999996,0.19999999999999996
0.0,0.9966722212,0.09999999999999998,0.09999999999999998
5.960464477539063e-08,0.996681981,0.0,0.0
0.0,0.99996052328,0.09999999999999998,0.0
5.960464477539063e-08,0.999990044564,0.09999999999999998,0.19999999999999996
0.0,0.99999068678,0.09999999999999998,0.0
0.0,0.999984104164,0.0,0.0
0.0,0.999958982506,0.09999999999999998,0.19999999999999996
5.960464477539063e-08,0.9999972509008,0.09999999999999998,0.09999999999999998
0.0,0.99990125272,0.09999999999999998,0.30000000000000004
0.0,0.999957117954,0.0,0.19999999999999996
0.0008392930030823864,0.99981183102,0.0,0.0
2.384185792125848e-07,0.9998774145,0.0,0.30000000000000004
0.0,0.999981231505,0.0,0.30000000000000004
0.0,0.999973919972,0.0,0.0
0.0,0.64110753,0.0,0.09999999999999998
0.0,0.9988057069,0.0,0.4
1.1920928955078125e-07,0.999968139316,0.09999999999999998,0.0
1.1920928955078125e-07,0.99972157087,0.0,0.0
0.0,0.99995705845,0.0,0.0
0.0,0.999975366622,0.0,0.0
0.0,0.999967530173,0.0,0.0
0.0,0.99973834236,0.0,0.09999999999999998
0.0,0.9999935092096,0.19999999999999996,0.19999999999999996
0.0,0.9955176325,0.19999999999999996,0.30000000000000004
5.960464477539063e-08,0.99959931176,0.09999999999999998,0.30000000000000004
5.960464477539063e-08,0.99997324585,0.09999999999999998,0.19999999999999996
0.0,0.9978084047,0.09999999999999998,0.09999999999999998
0.0,0.99983718646,0.0,0.19999999999999996
0.0,0.9991095986,0.0,0.0
0.0,0.999987106555,0.09999999999999998,0.09999999999999998
0.0,0.9975348595,0.0,0.0
0.0,0.9987180359,0.30000000000000004,0.4
0.0,0.999972045392,0.0,0.09999999999999998
5.6028366087756964e-06,0.99957068966,0.19999999999999996,0.19999999999999996
0.0,0.999993731398,0.0,0.09999999999999998
0.0,0.999990241407,0.0,0.0
2.384185792125848e-07,0.9999981414926,0.0,0.0
5.960464477539063e-08,1.0,0.30000000000000004,0.30000000000000004
0.0,1.0,0.19999999999999996,0.19999999999999996
1.1920928955078125e-07,1.0,0.5,0.6
0.0,1.0,0.30000000000000004,0.4
0.0,1.0,0.19999999999999996,0.19999999999999996
0.0,1.0,0.09999999999999998,0.09999999999999998
2.384185792125848e-07,1.0,0.19999999999999996,0.19999999999999996
1.7881393443719418e-07,1.0,0.30000000000000004,0.4
9.179115295410156e-06,1.0,0.30000000000000004,0.19999999999999996
0.0,1.0,0.4,0.30000000000000004
0.0,1.0,0.4,0.4
5.960464477539062e-07,1.0,0.0,0.30000000000000004
0.0,1.0,0.30000000000000004,0.30000000000000004
0.0,1.0,0.19999999999999996,0.19999999999999996
0.0,1.0,0.30000000000000004,0.4
0.0,1.0,0.19999999999999996,0.09999999999999998
4.291534423828125e-06,1.0,0.5,0.4
