Iteration	Total_Loss	fm1_Loss	fm2_Loss	fm3_Loss	Lambda_hyp_1	Lambda_hyp_2	Lambda_hyp_3	('NL', 1)_alpha	('NL', 1)_xi	('NL', 1)_sigma	('NL', 2)_alpha	('NL', 2)_xi	('NL', 2)_sigma	('NL', 3)_alpha	('NL', 3)_xi	('NL', 3)_sigma
40000.0	-13509.005859375	-3688.566162109375	-5373.470703125	-4446.96923828125	2.3185079097747803	3.261528491973877	0.8942500948905945	2.4253878593444824	15.268060684204102	0.004174041096121073	3.1742801666259766	15.813414573669434	0.002603239146992564	3.615682363510132	24.491857528686523	0.0038811620324850082
