Iteration	Total_Loss	fm1_Loss	fm2_Loss	Lambda_hyp_1	Lambda_hyp_2	('sensor 2', 1)_alpha	('sensor 2', 1)_xi	('sensor 2', 1)_sigma	('sensor 2', 2)_alpha	('sensor 2', 2)_xi	('sensor 2', 2)_sigma
15000.0	173572.734375	20482.884765625	153089.84375	0.3728744089603424	0.38376206159591675	6.933707237243652	0.48272350430488586	0.03500623255968094	5.2831830978393555	1.4068140983581543	0.02413281612098217
