Iteration	Total_Loss	fm1_Loss	fm2_Loss	Lambda_hyp_1	Lambda_hyp_2	('sensor 1', 1)_alpha	('sensor 1', 1)_xi	('sensor 1', 1)_sigma	('sensor 1', 2)_alpha	('sensor 1', 2)_xi	('sensor 1', 2)_sigma
4700.0	194321.0625	51394.7265625	142926.328125	0.27276039123535156	0.3620934784412384	2.051321029663086	0.5791028738021851	0.007907493971288204	4.161007404327393	0.6475850939750671	0.012521899305284023
4800.0	189776.65625	50014.23828125	139762.421875	0.27045342326164246	0.3621087670326233	2.0705387592315674	0.5619950890541077	0.00790897011756897	4.209455490112305	0.6477702260017395	0.01254483126103878
4900.0	185484.078125	48788.828125	136695.25	0.26837465167045593	0.36212649941444397	2.0899786949157715	0.5473978519439697	0.007910221815109253	4.258086681365967	0.6479606032371521	0.01256808266043663
5000.0	181395.046875	47674.33203125	133720.71875	0.2664908170700073	0.3621456027030945	2.1096742153167725	0.5348735451698303	0.007911321707069874	4.30690860748291	0.6481565833091736	0.01259167492389679
5100.0	177477.0625	46642.06640625	130835.0	0.2647762596607208	0.36216646432876587	2.1296498775482178	0.5241164565086365	0.007912340573966503	4.355927467346191	0.6483584642410278	0.012615608982741833
5200.0	173706.9375	45672.49609375	128034.4453125	0.26321107149124146	0.3621892035007477	2.149928331375122	0.5149080157279968	0.007913271896541119	4.405149459838867	0.6485662460327148	0.012639898806810379
5300.0	170067.484375	44751.87109375	125315.6171875	0.2617792785167694	0.36221304535865784	2.170525074005127	0.5070821642875671	0.007914203219115734	4.454582214355469	0.648779034614563	0.01266455464065075
5400.0	166545.40625	43870.109375	122675.3046875	0.26046764850616455	0.36223968863487244	2.1914544105529785	0.5005031824111938	0.00791506189852953	4.504228591918945	0.6489976048469543	0.012689586728811264
5500.0	163130.21875	43019.6484375	120110.5703125	0.2592649459838867	0.3622671067714691	2.212728261947632	0.49505138397216797	0.007915900088846684	4.554096221923828	0.6492217183113098	0.012715006247162819
5600.0	159813.359375	42194.921875	117618.4375	0.25816166400909424	0.3622967004776001	2.2343547344207764	0.4906151294708252	0.007916738279163837	4.604187965393066	0.6494513750076294	0.012740821577608585
5700.0	156588.0	41391.71875	115196.2734375	0.25714951753616333	0.3623276352882385	2.2563414573669434	0.48708635568618774	0.007917576469480991	4.654509544372559	0.6496868133544922	0.012767049483954906
5800.0	153448.40625	40606.984375	112841.4296875	0.2562207877635956	0.362360417842865	2.278693199157715	0.4843607246875763	0.007918414659798145	4.70506477355957	0.6499273777008057	0.012793696485459805
5900.0	150390.03125	39838.4765625	110551.5546875	0.2553689777851105	0.36239489912986755	2.301414728164673	0.4823363423347473	0.0079192528501153	4.755858421325684	0.6501741409301758	0.012820777483284473
6000.0	147408.921875	39084.6328125	108324.2890625	0.2545880079269409	0.3624306619167328	2.324509620666504	0.48091718554496765	0.007920091040432453	4.806893825531006	0.6504262685775757	0.01284830179065466
6100.0	144501.796875	38344.375	106157.421875	0.2538725733757019	0.36246874928474426	2.3479807376861572	0.48001334071159363	0.007920929230749607	4.8581743240356445	0.6506837606430054	0.012876283377408981
6200.0	141665.84375	37617.0390625	104048.8046875	0.25321805477142334	0.36250749230384827	2.37182879447937	0.4795433580875397	0.007921837270259857	4.909703731536865	0.6509475708007812	0.01290473435074091
6300.0	138898.75	36902.14453125	101996.609375	0.25261998176574707	0.3625488579273224	2.3960554599761963	0.4794345498085022	0.007922768592834473	4.961483955383301	0.6512163877487183	0.01293366588652134
6400.0	136198.25	36199.4140625	99998.84375	0.252074658870697	0.3625912070274353	2.420661449432373	0.47962355613708496	0.007923699915409088	5.013518810272217	0.6514915823936462	0.012963092885911465
6500.0	133562.359375	35508.66015625	98053.6953125	0.25157859921455383	0.36263540387153625	2.4456474781036377	0.48005568981170654	0.007924631237983704	5.06580924987793	0.6517713665962219	0.012993027456104755
6600.0	130989.2578125	34829.7890625	96159.46875	0.2511287331581116	0.36268121004104614	2.4710137844085693	0.48068538308143616	0.007925562560558319	5.118359088897705	0.6520578265190125	0.013023484498262405
6700.0	128477.25	34162.7421875	94314.5078125	0.2507222592830658	0.3627285659313202	2.4967598915100098	0.48147445917129517	0.007926493883132935	5.171169281005859	0.6523497104644775	0.01305447518825531
6800.0	126024.71875	33507.47265625	92517.2421875	0.25035661458969116	0.3627775311470032	2.522886037826538	0.48239171504974365	0.00792742520570755	5.224242210388184	0.6526476740837097	0.013086018152534962
6900.0	123630.125	32863.95703125	90766.1640625	0.25002941489219666	0.36282798647880554	2.549391508102417	0.48341232538223267	0.007928446866571903	5.277578830718994	0.6529512405395508	0.01311812549829483
7000.0	121291.9921875	32232.1484375	89059.84375	0.2497384250164032	0.36288028955459595	2.5762760639190674	0.4845162630081177	0.00792947132140398	5.33118200302124	0.6532609462738037	0.01315081212669611
7100.0	119008.9375	31612.033203125	87396.90625	0.249481663107872	0.3629339337348938	2.603538990020752	0.4856880307197571	0.007930495776236057	5.385051250457764	0.6535763144493103	0.013184092938899994
7200.0	116779.3984375	31003.552734375	85775.84375	0.24925711750984192	0.36298930644989014	2.6311800479888916	0.48691579699516296	0.007931520231068134	5.43919038772583	0.6538980603218079	0.013217986561357975
7300.0	114602.375	30406.69140625	84195.6796875	0.24906288087368011	0.36304593086242676	2.6591973304748535	0.48819050192832947	0.007932544685900211	5.493597984313965	0.6542250514030457	0.013252507895231247
7400.0	112476.3515625	29821.357421875	82654.9921875	0.24889720976352692	0.3631047308444977	2.687591075897217	0.4895055890083313	0.007933637127280235	5.548274517059326	0.6545584797859192	0.013287673704326153
7500.0	110400.140625	29247.484375	81152.65625	0.24875828623771667	0.36316466331481934	2.716360569000244	0.49085646867752075	0.007934754714369774	5.6032233238220215	0.6548979878425598	0.013323498889803886
7600.0	108372.59375	28685.01953125	79687.5703125	0.24864442646503448	0.3632264733314514	2.745504856109619	0.49223995208740234	0.007935872301459312	5.65844202041626	0.6552430391311646	0.01336000394076109
7700.0	106392.53125	28133.880859375	78258.6484375	0.24855400621891022	0.36328962445259094	2.7750227451324463	0.49365416169166565	0.007936989888548851	5.713931560516357	0.6555944681167603	0.01339720655232668
7800.0	104458.71875	27593.9609375	76864.7578125	0.24848537147045135	0.3633544445037842	2.8049135208129883	0.4950980842113495	0.007938137277960777	5.769693374633789	0.6559517979621887	0.013435125350952148
7900.0	102570.1484375	27065.166015625	75504.984375	0.24843697249889374	0.363420695066452	2.835176467895508	0.49657145142555237	0.007939347997307777	5.8257269859313965	0.6563156247138977	0.01347377896308899
8000.0	100725.734375	26547.392578125	74178.34375	0.2484072595834732	0.36348870396614075	2.8658101558685303	0.4980745315551758	0.007940558716654778	5.882031440734863	0.6566856503486633	0.013513186946511269
8100.0	98924.3828125	26040.517578125	72883.8671875	0.24839474260807037	0.3635580241680145	2.8968145847320557	0.49960801005363464	0.007941769436001778	5.938607692718506	0.6570616960525513	0.013553369790315628
8200.0	97165.046875	25544.427734375	71620.6171875	0.24839799106121063	0.36362916231155396	2.9281883239746094	0.5011727809906006	0.007943028584122658	5.995455265045166	0.6574438214302063	0.013594348914921284
8300.0	95446.796875	25058.984375	70387.8125	0.24841558933258057	0.363701730966568	2.959930896759033	0.5027700066566467	0.00794433243572712	6.052573204040527	0.6578323841094971	0.013636146672070026
8400.0	93768.5859375	24584.072265625	69184.515625	0.24844618141651154	0.3637758493423462	2.9920408725738525	0.5044007897377014	0.007945636287331581	6.10996150970459	0.6582272052764893	0.013678781688213348
8500.0	92129.5	24119.51953125	68009.9765625	0.24848845601081848	0.3638513386249542	3.0245189666748047	0.506066620349884	0.007946958765387535	6.1676201820373535	0.658628523349762	0.013722282834351063
8600.0	90528.625	23665.22265625	66863.40625	0.24854117631912231	0.3639286756515503	3.0573620796203613	0.5077688097953796	0.007948355749249458	6.225546836853027	0.6590361595153809	0.013766669668257236
8700.0	88964.9765625	23221.005859375	65743.96875	0.24860315024852753	0.36400723457336426	3.0905709266662598	0.5095084309577942	0.007949752733111382	6.283742904663086	0.6594500541687012	0.013811970129609108
8800.0	87437.7109375	22786.712890625	64651.0	0.248673215508461	0.3640875220298767	3.124145030975342	0.5112865567207336	0.00795117486268282	6.342206001281738	0.6598702073097229	0.01385820284485817
8900.0	85945.9609375	22362.19921875	63583.76171875	0.24875035881996155	0.3641694188117981	3.158083200454712	0.5131044983863831	0.007952664978802204	6.400935649871826	0.6602970957756042	0.013905398547649384
9000.0	84488.859375	21947.30859375	62541.546875	0.24883343279361725	0.3642527461051941	3.1923842430114746	0.5149630308151245	0.007954155094921589	6.45993185043335	0.6607300639152527	0.013953578658401966
9100.0	83065.609375	21541.875	61523.734375	0.24892161786556244	0.3643375635147095	3.22704815864563	0.5168629288673401	0.007955706678330898	6.519191265106201	0.6611692905426025	0.014002776704728603
9200.0	81675.3359375	21145.724609375	60529.609375	0.24901394546031952	0.3644239604473114	3.2620744705200195	0.5188047289848328	0.007957289926707745	6.578714847564697	0.6616156101226807	0.014053016901016235
9300.0	80317.3515625	20758.708984375	59558.64453125	0.24910953640937805	0.3645119071006775	3.297461986541748	0.5207886695861816	0.007958902977406979	6.638498783111572	0.6620678901672363	0.01410432904958725
9400.0	78990.7421875	20380.650390625	58610.08984375	0.24920746684074402	0.3646010458469391	3.3332104682922363	0.5228152275085449	0.007960579358041286	6.698545932769775	0.6625273823738098	0.014156743884086609
9500.0	77694.890625	20011.39453125	57683.49609375	0.2493072748184204	0.3646920621395111	3.369318723678589	0.5248839855194092	0.007962274365127087	6.758850574493408	0.6629929542541504	0.014210292138159275
9600.0	76428.9609375	19650.767578125	56778.1953125	0.24940840899944305	0.36478427052497864	3.4057865142822266	0.526994526386261	0.007964043878018856	6.8194146156311035	0.6634654402732849	0.014265005476772785
9700.0	75192.2734375	19298.59765625	55893.67578125	0.24950973689556122	0.36487817764282227	3.442613124847412	0.5291463136672974	0.00796583853662014	6.880235195159912	0.6639441251754761	0.014320917427539825
9800.0	73984.125	18954.732421875	55029.390625	0.24961106479167938	0.3649733066558838	3.4797980785369873	0.5313384532928467	0.007967701181769371	6.941309928894043	0.6644299030303955	0.014378061518073082
9900.0	72803.75	18618.9921875	54184.76171875	0.24971123039722443	0.3650701642036438	3.517340660095215	0.5335694551467896	0.007969611324369907	7.002640724182129	0.6649221181869507	0.01443647500127554
10000.0	71650.625	18291.216796875	53359.41015625	0.24981053173542023	0.3651682734489441	3.5552403926849365	0.53583824634552	0.0079715671017766	7.0642218589782715	0.6654205322265625	0.014496192336082458
10100.0	70523.96875	17971.25	52552.71484375	0.24990825355052948	0.3652680516242981	3.593496322631836	0.5381426811218262	0.007973604835569859	7.126053333282471	0.6659257411956787	0.014557252638041973
10200.0	69423.1953125	17658.919921875	51764.2734375	0.2500041723251343	0.3653690814971924	3.632107734680176	0.5404811501502991	0.007975688204169273	7.188134670257568	0.6664377450942993	0.014619694091379642
10300.0	68347.640625	17354.07421875	50993.5625	0.2500976324081421	0.36547183990478516	3.671074151992798	0.5428508520126343	0.007977830246090889	7.25046443939209	0.6669558882713318	0.014683553948998451
10400.0	67296.734375	17056.546875	50240.18359375	0.25018876791000366	0.3655757009983063	3.7103946208953857	0.5452495217323303	0.007980062626302242	7.313039302825928	0.667481005191803	0.014748875051736832
10500.0	66269.8671875	16766.185546875	49503.6796875	0.25027722120285034	0.3656812310218811	3.7500686645507812	0.5476745367050171	0.007982359267771244	7.375857830047607	0.668012797832489	0.014815702103078365
10600.0	65266.4375	16482.83203125	48783.60546875	0.2503628134727478	0.36578795313835144	3.790095567703247	0.5501227378845215	0.007984727621078491	7.438918590545654	0.6685512065887451	0.01488407701253891
10700.0	64285.90625	16206.341796875	48079.5625	0.2504454255104065	0.3658963143825531	3.8304738998413086	0.5525917410850525	0.007987174205482006	7.502219200134277	0.6690964102745056	0.014954043552279472
10800.0	63327.71875	15936.5517578125	47391.16796875	0.25052499771118164	0.36600586771965027	3.8712031841278076	0.555077850818634	0.007989704608917236	7.56575870513916	0.6696476936340332	0.015025649219751358
10900.0	62391.32421875	15673.33203125	46717.9921875	0.25060153007507324	0.3661167621612549	3.9122819900512695	0.5575783848762512	0.00799232441931963	7.62953519821167	0.6702061891555786	0.01509894523769617
11000.0	61476.2109375	15416.525390625	46059.6875	0.2506750822067261	0.3662292957305908	3.953709840774536	0.5600905418395996	0.00799503829330206	7.693546772003174	0.6707707643508911	0.01517398189753294
11100.0	60581.8515625	15165.986328125	45415.86328125	0.2507456839084625	0.36634302139282227	3.9954848289489746	0.5626104474067688	0.007997849956154823	7.757791042327881	0.6713418960571289	0.015250809490680695
11200.0	59707.7421875	14921.5751953125	44786.16796875	0.25081342458724976	0.36645814776420593	4.037607669830322	0.5651366114616394	0.008000764064490795	7.822266101837158	0.6719191074371338	0.015329479239881039
11300.0	58853.40234375	14683.1669921875	44170.234375	0.2508785128593445	0.36657458543777466	4.080074787139893	0.567663848400116	0.008003783412277699	7.886971950531006	0.6725037097930908	0.015410053543746471
11400.0	58018.34765625	14450.62109375	43567.7265625	0.25094109773635864	0.36669233441352844	4.122884750366211	0.5701910853385925	0.008006911724805832	7.951905250549316	0.6730945706367493	0.015492591075599194
11500.0	57202.1875	14223.794921875	42978.39453125	0.2510007917881012	0.36681148409843445	4.166038513183594	0.5727135539054871	0.008010153658688068	8.017060279846191	0.67369145154953	0.015577147714793682
11600.0	56404.3046875	14002.55859375	42401.74609375	0.25105854868888855	0.3669319748878479	4.209533214569092	0.5752323269844055	0.008013532496988773	8.08244514465332	0.6742949485778809	0.015663785859942436
11700.0	55624.40234375	13786.7998046875	41837.6015625	0.2511146664619446	0.3670537769794464	4.253366947174072	0.5777438879013062	0.008017031475901604	8.148050308227539	0.6749049425125122	0.01575256697833538
11800.0	54862.0078125	13576.380859375	41285.62890625	0.25116831064224243	0.36717694997787476	4.2975382804870605	0.5802452564239502	0.008020670153200626	8.213871955871582	0.6755210757255554	0.015843557193875313
11900.0	54116.70703125	13371.1796875	40745.52734375	0.25122079253196716	0.36730125546455383	4.342045783996582	0.5827348828315735	0.008024446666240692	8.279913902282715	0.6761438846588135	0.015936831012368202
12000.0	53388.0625	13171.0869140625	40216.9765625	0.25127145648002625	0.3674268424510956	4.386887073516846	0.585211455821991	0.008028378710150719	8.346175193786621	0.676772952079773	0.016032448038458824
12100.0	52675.66015625	12975.9658203125	39699.6953125	0.2513219714164734	0.36755362153053284	4.432060718536377	0.5876726508140564	0.008032460696995258	8.412647247314453	0.67740797996521	0.016130486503243446
12200.0	51979.20703125	12785.7138671875	39193.4921875	0.2513696551322937	0.36768192052841187	4.477565288543701	0.5901182293891907	0.008036704733967781	8.479329109191895	0.6780498027801514	0.016231020912528038
12300.0	51298.2578125	12600.2109375	38698.046875	0.251417338848114	0.36781132221221924	4.523397922515869	0.592546820640564	0.00804112572222948	8.546222686767578	0.6786971688270569	0.016334131360054016
12400.0	50632.3984375	12419.349609375	38213.05078125	0.2514650225639343	0.36794185638427734	4.569556713104248	0.5949564576148987	0.008045723661780357	8.61332893371582	0.679350733757019	0.016439901664853096
12500.0	49981.33203125	12243.01953125	37738.3125	0.25151270627975464	0.36807355284690857	4.6160407066345215	0.5973462462425232	0.008050507865846157	8.68064022064209	0.6800102591514587	0.016548417508602142
12600.0	49344.6640625	12071.11328125	37273.55078125	0.2515590488910675	0.3682066798210144	4.66284704208374	0.5997160077095032	0.008055489510297775	8.74815559387207	0.6806756854057312	0.01665976084768772
12700.0	48722.09375	11903.529296875	36818.56640625	0.25160515308380127	0.3683410584926605	4.709972381591797	0.6020664572715759	0.008060680702328682	8.815873146057129	0.6813479661941528	0.016774024814367294
12800.0	48113.26953125	11740.1552734375	36373.11328125	0.25165122747421265	0.3684762716293335	4.757416248321533	0.6043954491615295	0.008066082373261452	8.883790969848633	0.6820247769355774	0.016891302540898323
12900.0	47517.83203125	11580.90234375	35936.9296875	0.2516975402832031	0.36861321330070496	4.80517578125	0.6067032814025879	0.00807170756161213	8.951908111572266	0.6827083230018616	0.017011692747473717
13000.0	46935.5078125	11425.666015625	35509.83984375	0.25174418091773987	0.3687508702278137	4.853247165679932	0.6089890003204346	0.008077570237219334	9.020221710205078	0.6833973526954651	0.017135286703705788
13100.0	46365.9609375	11274.357421875	35091.6015625	0.25179120898246765	0.3688897490501404	4.901630401611328	0.6112526655197144	0.008083678781986237	9.088730812072754	0.6840920448303223	0.017262199893593788
13200.0	45808.890625	11126.873046875	34682.015625	0.2518385648727417	0.3690299987792969	4.950321197509766	0.6134940981864929	0.008090044371783733	9.15743350982666	0.6847929358482361	0.017392542213201523
13300.0	45264.0	10983.119140625	34280.8828125	0.251886248588562	0.36917102336883545	4.999317646026611	0.6157137751579285	0.00809667818248272	9.22632884979248	0.6854982376098633	0.017526419833302498
13400.0	44730.96875	10843.0166015625	33887.953125	0.2519339323043823	0.3693132698535919	5.048617839813232	0.617911159992218	0.008103594183921814	9.29541301727295	0.6862098574638367	0.017663942649960518
13500.0	44209.56640625	10706.46484375	33503.1015625	0.25198161602020264	0.36945676803588867	5.098217487335205	0.6200879216194153	0.008110804483294487	9.36468505859375	0.6869275569915771	0.01780523546040058
13600.0	43699.4921875	10573.388671875	33126.10546875	0.2520298659801483	0.3696012794971466	5.148115158081055	0.6222425103187561	0.00811831932514906	9.434144020080566	0.6876500248908997	0.017950423061847687
13700.0	43200.484375	10443.697265625	32756.787109375	0.25208017230033875	0.3697469234466553	5.198308944702148	0.6243731379508972	0.008126161061227322	9.50378704071045	0.6883776187896729	0.01809963583946228
13800.0	42712.26953125	10317.310546875	32394.958984375	0.2521308362483978	0.3698936998844147	5.248795032501221	0.6264819502830505	0.008134334348142147	9.573612213134766	0.6891105771064758	0.018253006041049957
13900.0	42234.609375	10194.1474609375	32040.4609375	0.2521815001964569	0.37004148960113525	5.2995710372924805	0.6285701990127563	0.008142858743667603	9.6436185836792	0.6898492574691772	0.018410682678222656
14000.0	41767.2421875	10074.12109375	31693.119140625	0.25223255157470703	0.3701900541782379	5.35063362121582	0.6306376457214355	0.008151753805577755	9.713802337646484	0.690592348575592	0.018572809174656868
14100.0	41309.9453125	9957.16796875	31352.775390625	0.252285897731781	0.3703399896621704	5.401980400085449	0.6326817274093628	0.008161033503711224	9.784162521362305	0.6913409233093262	0.018739517778158188
14200.0	40862.46484375	9843.2041015625	31019.26171875	0.25233954191207886	0.3704909384250641	5.453608989715576	0.6347049474716187	0.008170711807906628	9.854695320129395	0.6920943856239319	0.01891099289059639
14300.0	40424.53125	9732.154296875	30692.375	0.2523931860923767	0.3706427216529846	5.505515098571777	0.6367084980010986	0.008180808275938034	9.925407409667969	0.6928527355194092	0.019087374210357666
14400.0	39995.953125	9623.947265625	30372.005859375	0.2524484097957611	0.37079575657844543	5.557697772979736	0.6386905312538147	0.00819134246557951	9.996292114257812	0.6936163306236267	0.019268833100795746
14500.0	39576.54296875	9518.5185546875	30058.0234375	0.25250497460365295	0.3709493577480316	5.610152721405029	0.6406514048576355	0.008202334865927696	10.067344665527344	0.6943846344947815	0.019455552101135254
