Iteration	Total_Loss	fm1_Loss	fm2_Loss	Lambda_hyp_1	Lambda_hyp_2	('sensor 1', 1)_alpha	('sensor 1', 1)_xi	('sensor 1', 1)_sigma	('sensor 1', 2)_alpha	('sensor 1', 2)_xi	('sensor 1', 2)_sigma
15000.0	37609.21875	9030.64453125	28578.572265625	0.2527986764907837	0.37173399329185486	5.87640905380249	0.6501601338386536	0.00826492439955473	10.425090789794922	0.6982948780059814	0.02047453261911869
