Iteration	Total_Loss	fm1_Loss	fm2_Loss	fm3_Loss	Lambda_hyp_1	Lambda_hyp_2	Lambda_hyp_3	('NH', 1)_alpha	('NH', 1)_xi	('NH', 1)_sigma	('NH', 2)_alpha	('NH', 2)_xi	('NH', 2)_sigma	('NH', 3)_alpha	('NH', 3)_xi	('NH', 3)_sigma
40000.0	-13200.46484375	-3635.484375	-5264.8037109375	-4300.1767578125	2.605050563812256	0.8811854720115662	0.6407809853553772	1.4456063508987427	6.3570556640625	0.004408371169120073	9.087247848510742	29.137229919433594	0.002605311805382371	17.225496292114258	33.4345703125	0.0037824714090675116
