Iteration	Total_Loss	fm1_Loss	fm2_Loss	fm3_Loss	Lambda_hyp_1	Lambda_hyp_2	Lambda_hyp_3	('NH', 1)_alpha	('NH', 1)_xi	('NH', 1)_sigma	('NH', 2)_alpha	('NH', 2)_xi	('NH', 2)_sigma	('NH', 3)_alpha	('NH', 3)_xi	('NH', 3)_sigma
45000.0	-13206.892578125	-3635.497314453125	-5264.4501953125	-4306.94482421875	2.605050563812256	0.8812814354896545	0.6654536724090576	1.4501655101776123	6.35350227355957	0.004408262670040131	9.088269233703613	29.1373233795166	0.0025400351732969284	21.08238983154297	38.13076400756836	0.003885266836732626
