Iteration	Total_Loss	fm1_Loss	fm2_Loss	fm3_Loss	Lambda_hyp_1	Lambda_hyp_2	Lambda_hyp_3	('P13', 1)_alpha	('P13', 1)_xi	('P13', 1)_sigma	('P13', 2)_alpha	('P13', 2)_xi	('P13', 2)_sigma	('P13', 3)_alpha	('P13', 3)_xi	('P13', 3)_sigma
25000.0	-14957.455078125	-4064.94775390625	-6115.51806640625	-4776.98974609375	0.5953019857406616	2.8111701011657715	0.7674369812011719	1.549477458000183	7.445091724395752	0.004032647702842951	2.8552517890930176	10.433537483215332	0.002604096895083785	2.2148168087005615	10.156295776367188	0.004229636862874031
