Iteration	Total_Loss	fm1_Loss	fm2_Loss	Lambda_hyp_1	Lambda_hyp_2	('sensor 2', 1)_alpha	('sensor 2', 1)_xi	('sensor 2', 1)_sigma	('sensor 2', 2)_alpha	('sensor 2', 2)_xi	('sensor 2', 2)_sigma
100000.0	4995.04052734375	1887.2574462890625	3107.783203125	0.4508427381515503	0.41802313923835754	84.2159194946289	14.005367279052734	0.6684183478355408	81.12107849121094	13.18940258026123	0.497169554233551
