Iteration	Total_Loss	fm1_Loss	fm2_Loss	fm3_Loss	Lambda_hyp_1	Lambda_hyp_2	Lambda_hyp_3	('NL', 1)_alpha	('NL', 1)_xi	('NL', 1)_sigma	('NL', 2)_alpha	('NL', 2)_xi	('NL', 2)_sigma	('NL', 3)_alpha	('NL', 3)_xi	('NL', 3)_sigma
50000.0	-13508.4287109375	-3687.983154296875	-5373.474609375	-4446.970703125	2.234649658203125	3.261528491973877	0.894237756729126	2.4374606609344482	15.242194175720215	0.004174162168055773	3.175851583480835	15.816437721252441	0.0026031374000012875	3.6157467365264893	24.49239158630371	0.003866483923047781
