Iteration	Total_Loss	fm1_Loss	fm2_Loss	Lambda_hyp_1	Lambda_hyp_2	('sensor 2', 1)_alpha	('sensor 2', 1)_xi	('sensor 2', 1)_sigma	('sensor 2', 2)_alpha	('sensor 2', 2)_xi	('sensor 2', 2)_sigma
70000.0	6470.67578125	2176.686279296875	4293.9892578125	0.4325542449951172	0.4090774357318878	55.25588607788086	10.16777515411377	0.6723071336746216	52.250999450683594	8.940497398376465	0.5011948347091675
