Iteration	Total_Loss	fm1_Loss	fm2_Loss	fm3_Loss	Lambda_hyp_1	Lambda_hyp_2	Lambda_hyp_3	('P26', 1)_alpha	('P26', 1)_xi	('P26', 1)_sigma	('P26', 2)_alpha	('P26', 2)_xi	('P26', 2)_sigma	('P26', 3)_alpha	('P26', 3)_xi	('P26', 3)_sigma
1600.0	-11367.921875	-3552.767822265625	-5193.498046875	-2621.65625	0.9840686321258545	1.2161879539489746	0.11749161034822464	1.3496556282043457	1.2628904581069946	0.0045845084823668	1.5609416961669922	2.221054792404175	0.0025527654215693474	1.3026080131530762	1.4886466264724731	0.005977443419396877
1700.0	-11376.5751953125	-3557.973388671875	-5196.93701171875	-2621.664794921875	0.9871039390563965	1.224568486213684	0.1174960806965828	1.3257027864456177	1.27420175075531	0.004479643888771534	1.582402229309082	2.258216619491577	0.0025583929382264614	1.3026080131530762	1.4886466264724731	0.005977443419396877
1800.0	-11384.712890625	-3562.691162109375	-5200.34765625	-2621.67333984375	0.9900821447372437	1.2328191995620728	0.1175011694431305	1.3006588220596313	1.2858366966247559	0.004383655730634928	1.6032583713531494	2.296632766723633	0.0025633196346461773	1.3026080131530762	1.4886466264724731	0.005977443419396877
1900.0	-11392.3671875	-3566.9638671875	-5203.7197265625	-2621.68359375	0.9930136203765869	1.2409776449203491	0.11750638484954834	1.2745139598846436	1.2977886199951172	0.004298170562833548	1.623534917831421	2.3362486362457275	0.0025676232762634754	1.3026080131530762	1.4886466264724731	0.005977443419396877
2000.0	-11399.6171875	-3570.84228515625	-5207.08154296875	-2621.693359375	0.9959122538566589	1.2490755319595337	0.11751192063093185	1.2472649812698364	1.3100504875183105	0.0042242915369570255	1.6432732343673706	2.3769912719726562	0.002571336692199111	1.3026080131530762	1.4886466264724731	0.005977443419396877
2100.0	-11406.5078125	-3574.40869140625	-5210.396484375	-2621.703369140625	0.9987937808036804	1.2571431398391724	0.1175178810954094	1.2189183235168457	1.3226157426834106	0.00416247732937336	1.6625276803970337	2.418778657913208	0.0025744764134287834	1.3026080131530762	1.4886466264724731	0.005977443419396877
2200.0	-11413.1240234375	-3577.738525390625	-5213.6708984375	-2621.714599609375	1.0016762018203735	1.265203833580017	0.11752402037382126	1.189497470855713	1.335477590560913	0.004112510941922665	1.6813571453094482	2.4615161418914795	0.0025771704968065023	1.3026080131530762	1.4886466264724731	0.005977443419396877
2300.0	-11419.53515625	-3580.90869140625	-5216.8994140625	-2621.7265625	1.004576325416565	1.2732837200164795	0.11753072589635849	1.1590474843978882	1.3486285209655762	0.004073562100529671	1.6998188495635986	2.5051021575927734	0.002579387044534087	1.3026080131530762	1.4886466264724731	0.005977443419396877
2400.0	-11425.771484375	-3583.9697265625	-5220.0615234375	-2621.740234375	1.0075093507766724	1.2814000844955444	0.11753761023283005	1.1276451349258423	1.3620595932006836	0.004044356755912304	1.71799635887146	2.5494213104248047	0.0025811977684497833	1.3026080131530762	1.4886466264724731	0.005977443419396877
2500.0	-11431.8671875	-3586.951171875	-5223.1630859375	-2621.753173828125	1.0104867219924927	1.2895708084106445	0.11754506081342697	1.0954062938690186	1.3757613897323608	0.004023354034870863	1.7359559535980225	2.594351291656494	0.0025827011559158564	1.3026080131530762	1.4886466264724731	0.005977443419396877
2600.0	-11437.8203125	-3589.86572265625	-5226.1875	-2621.767333984375	1.0135176181793213	1.2978105545043945	0.11755281686782837	1.062498688697815	1.389723539352417	0.00400895718485117	1.7537678480148315	2.6397666931152344	0.002583862515166402	1.3026080131530762	1.4886466264724731	0.005977443419396877
2700.0	-11443.6162109375	-3592.7080078125	-5229.126953125	-2621.78125	1.016608715057373	1.3061333894729614	0.11756101250648499	1.0291534662246704	1.403935194015503	0.003999644890427589	1.7715133428573608	2.6855368614196777	0.002584752393886447	1.3026080131530762	1.4886466264724731	0.005977443419396877
2800.0	-11449.228515625	-3595.46240234375	-5231.96923828125	-2621.79736328125	1.019763708114624	1.314550518989563	0.11756974458694458	0.9956738948822021	1.4183858633041382	0.003994084894657135	1.7892340421676636	2.73154354095459	0.0025854832492768764	1.3026080131530762	1.4886466264724731	0.005977443419396877
2900.0	-11454.623046875	-3598.098876953125	-5234.7099609375	-2621.81396484375	1.0229854583740234	1.3230730295181274	0.11757879704236984	0.962450385093689	1.4330658912658691	0.003991175442934036	1.8069987297058105	2.777667760848999	0.002585998037829995	1.3026080131530762	1.4886466264724731	0.005977443419396877
3000.0	-11459.7568359375	-3600.58984375	-5237.3359375	-2621.830810546875	1.0262750387191772	1.3317111730575562	0.11758848279714584	0.9299592971801758	1.4479687213897705	0.003990048076957464	1.824837565422058	2.8238046169281006	0.0025864203926175833	1.3026080131530762	1.4886466264724731	0.005977443419396877
3100.0	-11464.6142578125	-3602.9052734375	-5239.8583984375	-2621.850341796875	1.0296342372894287	1.3404728174209595	0.11759868264198303	0.8987603187561035	1.4630918502807617	0.003990056458860636	1.8427963256835938	2.869854688644409	0.0025867398362606764	1.3026080131530762	1.4886466264724731	0.005977443419396877
3200.0	-11469.1494140625	-3605.026123046875	-5242.25390625	-2621.869384765625	1.0330654382705688	1.3493667840957642	0.11760935932397842	0.8694756627082825	1.478440284729004	0.003990739118307829	1.860893964767456	2.915728807449341	0.002587028546258807	1.3026080131530762	1.4886466264724731	0.005977443419396877
3300.0	-11473.3701171875	-3606.93701171875	-5244.5439453125	-2621.8896484375	1.0365722179412842	1.3584015369415283	0.1176205649971962	0.8427385091781616	1.4940277338027954	0.003991785459220409	1.8791395425796509	2.9613523483276367	0.0025872208643704653	1.3026080131530762	1.4886466264724731	0.005977443419396877
3400.0	-11477.283203125	-3608.64697265625	-5246.724609375	-2621.91162109375	1.040160894393921	1.367585301399231	0.11763248592615128	0.8191304802894592	1.5098782777786255	0.003992995247244835	1.8975263833999634	3.006662368774414	0.002587478142231703	1.3026080131530762	1.4886466264724731	0.005977443419396877
3500.0	-11480.89453125	-3610.175537109375	-5248.7861328125	-2621.9326171875	1.0438390970230103	1.376927375793457	0.1176450327038765	0.7990965843200684	1.5260270833969116	0.003994252532720566	1.916048526763916	3.0516135692596436	0.0025876625441014767	1.3026080131530762	1.4886466264724731	0.005977443419396877
3600.0	-11484.251953125	-3611.560546875	-5250.7294921875	-2621.96142578125	1.0476161241531372	1.3864381313323975	0.11765821278095245	0.7828651666641235	1.5425176620483398	0.003995473962277174	1.9346833229064941	3.0961742401123047	0.00258796033449471	1.3025964498519897	1.4886466264724731	0.005977435503154993
3700.0	-11487.416015625	-3612.8447265625	-5252.5771484375	-2621.99365234375	1.0515024662017822	1.3961282968521118	0.11767207831144333	0.7704112529754639	1.5594006776809692	0.003996639978140593	1.9533970355987549	3.1403274536132812	0.002588266273960471	1.3025845289230347	1.4886466264724731	0.005977388937026262
3800.0	-11490.423828125	-3614.0693359375	-5254.326171875	-2622.02783203125	1.055509090423584	1.4060108661651611	0.1176866739988327	0.7614688277244568	1.576728105545044	0.003997731022536755	1.9721461534500122	3.1840767860412598	0.0025885675568133593	1.3025726079940796	1.4886466264724731	0.0059773423708975315
3900.0	-11493.3173828125	-3615.2666015625	-5255.990234375	-2622.060546875	1.059647560119629	1.4160993099212646	0.11770202964544296	0.755593478679657	1.594551920890808	0.003998739179223776	1.9908863306045532	3.227431297302246	0.0025890106335282326	1.3025606870651245	1.4886466264724731	0.005977295804768801
4000.0	-11496.12109375	-3616.4599609375	-5257.5634765625	-2622.09716796875	1.0639275312423706	1.4264098405838013	0.1177181750535965	0.7522530555725098	1.6129199266433716	0.003999676555395126	2.0095508098602295	3.270420551300049	0.0025894115678966045	1.3025487661361694	1.4886466264724731	0.00597724923864007
4100.0	-11498.8623046875	-3617.662841796875	-5259.06640625	-2622.1328125	1.068358302116394	1.436961054801941	0.11773514747619629	0.7509122490882874	1.6318737268447876	0.004000538028776646	2.028092384338379	3.3130950927734375	0.00258998922072351	1.3025368452072144	1.4886466264724731	0.005977202672511339
4200.0	-11501.5439453125	-3618.884521484375	-5260.48779296875	-2622.171630859375	1.0729480981826782	1.4477757215499878	0.1177530437707901	0.7510941028594971	1.651445984840393	0.004001333843916655	2.046435832977295	3.3555409908294678	0.002590576419606805	1.3025249242782593	1.4886466264724731	0.005977156106382608
4300.0	-11504.1865234375	-3620.1279296875	-5261.8466796875	-2622.2119140625	1.0777037143707275	1.458882451057434	0.11777190119028091	0.752407968044281	1.6716628074645996	0.004002060275524855	2.064480781555176	3.397893190383911	0.0025912642013281584	1.3025130033493042	1.4886466264724731	0.005977109540253878
4400.0	-11506.818359375	-3621.392333984375	-5263.171875	-2622.25439453125	1.0826303958892822	1.4703177213668823	0.11779168248176575	0.7545567750930786	1.6925408840179443	0.004002709407359362	2.082062244415283	3.4403626918792725	0.0025920653715729713	1.3025010824203491	1.4886466264724731	0.005977062974125147
4500.0	-11509.42578125	-3622.677978515625	-5264.44921875	-2622.29833984375	1.0877327919006348	1.4821234941482544	0.11781249195337296	0.757323145866394	1.714089035987854	0.004003284964710474	2.099106788635254	3.48319935798645	0.002593035576865077	1.302489161491394	1.4886466264724731	0.005977016407996416
4600.0	-11512.07421875	-3623.982421875	-5265.748046875	-2622.34326171875	1.0930147171020508	1.4943503141403198	0.1178344190120697	0.7605603337287903	1.7363073825836182	0.00400377856567502	2.1154890060424805	3.526731014251709	0.0025939838960766792	1.302477240562439	1.4886466264724731	0.005976969841867685
4700.0	-11514.7275390625	-3625.302734375	-5267.033203125	-2622.391845703125	1.0984785556793213	1.5070551633834839	0.1178574413061142	0.7641711235046387	1.7591882944107056	0.004004195798188448	2.131032705307007	3.5713489055633545	0.0025951089337468147	1.3024653196334839	1.4886466264724731	0.0059769232757389545
4800.0	-11517.427734375	-3626.63525390625	-5268.3515625	-2622.441162109375	1.1041260957717896	1.5202990770339966	0.1178816631436348	0.7680950164794922	1.7827160358428955	0.004004537593573332	2.145629405975342	3.61746883392334	0.002596272388473153	1.3024533987045288	1.4886466264724731	0.005976876709610224
4900.0	-11520.1962890625	-3627.974609375	-5269.7275390625	-2622.493896484375	1.1099586486816406	1.5341432094573975	0.11790715903043747	0.7722979784011841	1.8068658113479614	0.0040047988295555115	2.15920352935791	3.6655185222625732	0.002597454469650984	1.3024414777755737	1.4886466264724731	0.005976830143481493
5000.0	-11523.025390625	-3629.319580078125	-5271.158203125	-2622.54736328125	1.1159759759902954	1.548643708229065	0.11793394386768341	0.776760458946228	1.8316068649291992	0.004004994407296181	2.171746015548706	3.715864896774292	0.0025986824184656143	1.3024295568466187	1.4886466264724731	0.005976783577352762
5100.0	-11525.955078125	-3630.661865234375	-5272.68798828125	-2622.605712890625	1.122178077697754	1.5638495683670044	0.11796209961175919	0.7814730405807495	1.8568997383117676	0.004005117807537317	2.183290719985962	3.7687902450561523	0.002599782543256879	1.3024176359176636	1.4886466264724731	0.0059767370112240314
5200.0	-11528.96484375	-3631.99609375	-5274.3037109375	-2622.665283203125	1.1285640001296997	1.5797945261001587	0.11799171566963196	0.7864267826080322	1.8826982975006104	0.004005188122391701	2.1939697265625	3.8244194984436035	0.002600694540888071	1.3024057149887085	1.4886466264724731	0.005976690445095301
5300.0	-11532.0546875	-3633.31982421875	-5276.00634765625	-2622.728515625	1.1351332664489746	1.5964927673339844	0.1180228590965271	0.7916156649589539	1.9089514017105103	0.004005227703601122	2.2040321826934814	3.882685899734497	0.002601567655801773	1.3023937940597534	1.4886466264724731	0.00597664387896657
5400.0	-11535.220703125	-3634.62353515625	-5277.80419921875	-2622.793212890625	1.1418850421905518	1.6139469146728516	0.11805560439825058	0.7970303297042847	1.9356045722961426	0.004005237016826868	2.2137210369110107	3.9433774948120117	0.0026021895464509726	1.3023818731307983	1.4886466264724731	0.005976597312837839
5500.0	-11538.4228515625	-3635.904296875	-5279.65625	-2622.862060546875	1.1488193273544312	1.6321507692337036	0.11809000372886658	0.802650511264801	1.96260404586792	0.0040052602998912334	2.223313570022583	4.006189346313477	0.0026026100385934114	1.3023699522018433	1.4886466264724731	0.005976550746709108
5600.0	-11541.6552734375	-3637.15771484375	-5281.564453125	-2622.932861328125	1.155937910079956	1.6510956287384033	0.11812620609998703	0.8084518909454346	1.9898982048034668	0.004005303606390953	2.233018636703491	4.070780277252197	0.0026029415894299746	1.3023580312728882	1.4886466264724731	0.005976504180580378
5700.0	-11544.9013671875	-3638.38134765625	-5283.51171875	-2623.008544921875	1.163243293762207	1.670778751373291	0.11816423386335373	0.81440269947052	2.0174431800842285	0.004005382768809795	2.242997169494629	4.136826515197754	0.0026030689477920532	1.3023422956466675	1.4886466264724731	0.005976457614451647
5800.0	-11548.1259765625	-3639.5732421875	-5285.458984375	-2623.09375	1.1707406044006348	1.6911979913711548	0.11820423603057861	0.8204607367515564	2.0452029705047607	0.0040055313147604465	2.253359794616699	4.204033851623535	0.002603124361485243	1.3023184537887573	1.4886466264724731	0.0059763896279037
5900.0	-11551.349609375	-3640.732177734375	-5287.431640625	-2623.185546875	1.1784369945526123	1.7123608589172363	0.11824627220630646	0.8265864849090576	2.073155641555786	0.004005765076726675	2.2641642093658447	4.272128582000732	0.002602857304736972	1.3022946119308472	1.488649606704712	0.005976296495646238
6000.0	-11554.533203125	-3641.8583984375	-5289.384765625	-2623.2900390625	1.1863428354263306	1.7342770099639893	0.11829045414924622	0.8327301144599915	2.1012930870056152	0.004006102215498686	2.2754673957824707	4.340857028961182	0.002602759748697281	1.302270770072937	1.488661527633667	0.005976203363388777
6100.0	-11557.65625	-3642.955078125	-5291.30322265625	-2623.39892578125	1.1944712400436401	1.7569607496261597	0.11833690851926804	0.8388471007347107	2.129624128341675	0.004006553906947374	2.2873055934906006	4.409997463226318	0.0026025171391665936	1.3022469282150269	1.488673448562622	0.005976110231131315
6200.0	-11560.744140625	-3644.024169921875	-5293.2080078125	-2623.511962890625	1.20283842086792	1.7804346084594727	0.11838573217391968	0.8448852300643921	2.158176898956299	0.004007134586572647	2.299607515335083	4.479370594024658	0.002602201420813799	1.3022230863571167	1.4886853694915771	0.005976017098873854
6300.0	-11563.8037109375	-3645.069091796875	-5295.1044921875	-2623.630126953125	1.2114639282226562	1.8047274351119995	0.11843704432249069	0.850798487663269	2.1870005130767822	0.004007840994745493	2.312338352203369	4.548859119415283	0.0026018228381872177	1.3021992444992065	1.4886972904205322	0.005975923966616392
6400.0	-11566.802734375	-3646.09765625	-5296.9521484375	-2623.75244140625	1.2203716039657593	1.8298732042312622	0.11849100142717361	0.8565410375595093	2.2161667346954346	0.004008680582046509	2.3254454135894775	4.618381977081299	0.002601461950689554	1.3021754026412964	1.4887092113494873	0.005975830834358931
6500.0	-11569.7509765625	-3647.11572265625	-5298.75634765625	-2623.879150390625	1.2295883893966675	1.855910301208496	0.1185477003455162	0.8620684742927551	2.2457704544067383	0.004009653814136982	2.3387296199798584	4.6879048347473145	0.0026009846478700638	1.3021515607833862	1.4887211322784424	0.005975737702101469
6600.0	-11572.697265625	-3648.12744140625	-5300.5556640625	-2624.01318359375	1.2391448020935059	1.882877230644226	0.1186072900891304	0.8673539757728577	2.275928497314453	0.004010758362710476	2.3521368503570557	4.757431983947754	0.002600699430331588	1.302127718925476	1.4887330532073975	0.0059756445698440075
6700.0	-11575.5986328125	-3649.143798828125	-5302.302734375	-2624.152099609375	1.2490744590759277	1.910817265510559	0.11866991966962814	0.8723727464675903	2.3067800998687744	0.004011978395283222	2.3655037879943848	4.827005863189697	0.002600384410470724	1.302101969718933	1.4887449741363525	0.005975551437586546
6800.0	-11578.509765625	-3650.17431640625	-5304.03515625	-2624.30029296875	1.2594125270843506	1.9397724866867065	0.11873572319746017	0.8771188855171204	2.338477373123169	0.004013290628790855	2.378746271133423	4.896646976470947	0.002599968109279871	1.3020662069320679	1.4887568950653076	0.005975445732474327
6900.0	-11581.421875	-3651.225830078125	-5305.7392578125	-2624.457275390625	1.27019464969635	1.9697872400283813	0.11880490928888321	0.8816041946411133	2.371180534362793	0.004014664329588413	2.391799211502075	4.966399192810059	0.002599649829789996	1.3020304441452026	1.4887688159942627	0.005975306034088135
7000.0	-11584.369140625	-3652.30517578125	-5307.4453125	-2624.619140625	1.2814555168151855	2.0009069442749023	0.11887761950492859	0.8858566284179688	2.405048131942749	0.004016078542917967	2.404620409011841	5.036304473876953	0.002599225612357259	1.3019946813583374	1.4887807369232178	0.0059751663357019424
7100.0	-11587.3095703125	-3653.41943359375	-5309.10302734375	-2624.787353515625	1.293226718902588	2.0331733226776123	0.11895403265953064	0.8899198770523071	2.4402241706848145	0.0040174913592636585	2.417203426361084	5.106376647949219	0.0025988579727709293	1.3019589185714722	1.4887926578521729	0.00597502663731575
7200.0	-11590.28515625	-3654.57861328125	-5310.7431640625	-2624.963134765625	1.305534839630127	2.0666286945343018	0.11903432011604309	0.8938497304916382	2.4768316745758057	0.004018859472125769	2.4296271800994873	5.17659330368042	0.0025985005777329206	1.301923155784607	1.488804578781128	0.005974886938929558
7300.0	-11593.310546875	-3655.78076171875	-5312.38232421875	-2625.14794921875	1.3184009790420532	2.1013104915618896	0.11911870539188385	0.8977060317993164	2.514962911605835	0.0040201544761657715	2.4420082569122314	5.246901035308838	0.0025980952195823193	1.3018873929977417	1.488816499710083	0.0059747472405433655
7400.0	-11596.349609375	-3657.030517578125	-5313.97802734375	-2625.34033203125	1.3318394422531128	2.1372551918029785	0.11920738220214844	0.9015392661094666	2.5546786785125732	0.004021345637738705	2.4544804096221924	5.317184925079346	0.002597773214802146	1.301845908164978	1.488828420639038	0.005974607542157173
7500.0	-11599.4296875	-3658.328857421875	-5315.556640625	-2625.54345703125	1.3458592891693115	2.1745035648345947	0.11930056661367416	0.9053927063941956	2.5960114002227783	0.00402239803224802	2.4672060012817383	5.387332439422607	0.0025972011499106884	1.3017982244491577	1.4888403415679932	0.005974442232400179
7600.0	-11602.56640625	-3659.672607421875	-5317.13671875	-2625.757080078125	1.3604649305343628	2.21308970451355	0.11939846724271774	0.9092957973480225	2.6389694213867188	0.004023308865725994	2.4803221225738525	5.457204341888428	0.0025967329274863005	1.3017505407333374	1.4888522624969482	0.005974255967885256
7700.0	-11605.697265625	-3661.06103515625	-5318.6572265625	-2625.97900390625	1.3756557703018188	2.2530462741851807	0.11950133740901947	0.9132703542709351	2.683542251586914	0.00402405858039856	2.493837833404541	5.526673316955566	0.0025963657535612583	1.301702857017517	1.4888641834259033	0.005974069703370333
7800.0	-11608.87890625	-3662.4912109375	-5320.1767578125	-2626.2109375	1.3914307355880737	2.2944207191467285	0.11960943788290024	0.9173473119735718	2.7296979427337646	0.004024624824523926	2.5078487396240234	5.59562873840332	0.002595845377072692	1.3016551733016968	1.4888761043548584	0.00597388343885541
7900.0	-11612.0224609375	-3663.95849609375	-5321.60986328125	-2626.454345703125	1.4077852964401245	2.337256908416748	0.11972302198410034	0.9215744137763977	2.777381181716919	0.004024997819215059	2.5223007202148438	5.663987159729004	0.0025954600423574448	1.3016016483306885	1.4888880252838135	0.0059736971743404865
8000.0	-11615.1953125	-3665.4560546875	-5323.0283203125	-2626.71142578125	1.4247126579284668	2.381593942642212	0.11984235793352127	0.9260244369506836	2.8264999389648438	0.004025159403681755	2.5370731353759766	5.731692314147949	0.0025950195267796516	1.301542043685913	1.4888999462127686	0.005973486229777336
8100.0	-11618.380859375	-3666.97509765625	-5324.4228515625	-2626.982666015625	1.4422026872634888	2.427499294281006	0.11996771395206451	0.930793285369873	2.8769164085388184	0.004025082569569349	2.552215814590454	5.798732757568359	0.0025947685353457928	1.3014824390411377	1.4889153242111206	0.005973253399133682
8200.0	-11621.6171875	-3668.507080078125	-5325.833984375	-2627.276123046875	1.460241675376892	2.475020170211792	0.12009944766759872	0.9359832406044006	2.9284350872039795	0.00402476591989398	2.5674445629119873	5.865139484405518	0.0025942097418010235	1.3014228343963623	1.4889391660690308	0.005973020568490028
8300.0	-11624.787109375	-3670.037109375	-5327.16796875	-2627.58154296875	1.47881281375885	2.5242161750793457	0.1202378049492836	0.9416977763175964	2.9808077812194824	0.004024222958832979	2.5826990604400635	5.930964946746826	0.002593914046883583	1.3013570308685303	1.488963007926941	0.0059727877378463745
8400.0	-11627.935546875	-3671.547607421875	-5328.4833984375	-2627.904296875	1.4978973865509033	2.575150728225708	0.12038318067789078	0.9479994177818298	3.0337398052215576	0.00402348255738616	2.5978405475616455	5.996303558349609	0.0025936400052160025	1.3012855052947998	1.488986849784851	0.005972530692815781
8500.0	-11631.060546875	-3673.02685546875	-5329.7939453125	-2628.240234375	1.5174771547317505	2.6278936862945557	0.12053586542606354	0.954922616481781	3.086909532546997	0.00402257964015007	2.612704277038574	6.061269283294678	0.0025935042649507523	1.3012139797210693	1.4890106916427612	0.005972251296043396
8600.0	-11634.1484375	-3674.46044921875	-5331.09765625	-2628.58935546875	1.537536859512329	2.682492733001709	0.12069626152515411	0.962456464767456	3.139983892440796	0.0040215798653662205	2.6272189617156982	6.125980377197266	0.0025934018194675446	1.3011398315429688	1.4890345335006714	0.005971971899271011
8700.0	-11637.1884765625	-3675.8359375	-5332.39404296875	-2628.9580078125	1.558066725730896	2.739006519317627	0.12086477130651474	0.9705361127853394	3.1926522254943848	0.004020532593131065	2.641411066055298	6.190559387207031	0.0025932099670171738	1.3010563850402832	1.4890583753585815	0.005971684120595455
8800.0	-11640.19921875	-3677.143310546875	-5333.7138671875	-2629.34130859375	1.5790655612945557	2.797539710998535	0.12104173749685287	0.9790614247322083	3.2446370124816895	0.0040194992907345295	2.6552164554595947	6.255123138427734	0.002592985052615404	1.3009729385375977	1.4890822172164917	0.00597135815769434
8900.0	-11643.1337890625	-3678.378662109375	-5335.0107421875	-2629.744384765625	1.6005421876907349	2.8580310344696045	0.12122759968042374	0.9879228472709656	3.295708417892456	0.004018522799015045	2.668569564819336	6.319737434387207	0.002592859324067831	1.3008848428726196	1.4891060590744019	0.005971032194793224
9000.0	-11646.0	-3679.5390625	-5336.29736328125	-2630.1640625	1.622516393661499	2.9206769466400146	0.12142279744148254	0.9969791173934937	3.3456952571868896	0.004017670173197985	2.6817169189453125	6.384476661682129	0.002592902397736907	1.300789475440979	1.489129900932312	0.005970690865069628
9100.0	-11648.880859375	-3680.6259765625	-5337.6484375	-2630.60595703125	1.645020842552185	2.98542857170105	0.1216278225183487	1.006082534790039	3.394491672515869	0.0040169572457671165	2.6945552825927734	6.449377059936523	0.0025926369708031416	1.3006941080093384	1.48915433883667	0.005970318336039782
9200.0	-11651.66796875	-3681.6455078125	-5338.9423828125	-2631.07958984375	1.6681005954742432	3.0520918369293213	0.1218431144952774	1.0151151418685913	3.4420535564422607	0.004016397055238485	2.7070627212524414	6.514423370361328	0.0025926283560693264	1.300587773323059	1.4891901016235352	0.005969945807009935
9300.0	-11654.4921875	-3682.601318359375	-5340.3154296875	-2631.57568359375	1.6918107271194458	3.12178111076355	0.12206919491291046	1.0239378213882446	3.488398313522339	0.0040160114876925945	2.7197258472442627	6.57958984375	0.0025925247464329004	1.3004804849624634	1.4892258644104004	0.005969534628093243
